 Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Class
1.771,1.14,1.58,0.5797,0.1703,0.8845,-2.514,1
2.109,1.27,1.819,0.5845,0.1631,0.8641,-3.545,1
2.108,1.27,1.723,0.6009,0.1753,0.8899,-2.561,1
1.7,1.28,1.884,0.5677,0.1685,0.8838,-2.332,1
2.06,1.29,1.59,0.5901,0.1716,0.8822,-2.594,1
1.518,1.27,1.943,0.5943,0.1729,0.8865,-2.665,1
1.501,1.3,1.855,0.5683,0.1693,0.8859,-2.266,1
2.086,1.28,1.673,0.6127,0.1769,0.8899,-2.751,1
1.583,1.28,1.888,0.5651,0.1671,0.8804,-2.398,1
1.998,1.29,1.643,0.6191,0.1732,0.8769,-3.376,1
1.61,1.27,1.82,0.5707,0.1699,0.8867,-2.27,1
1.771,1.27,1.635,0.5651,0.1686,0.886,-2.263,1
1.622,1.14,2.067,0.5775,0.1712,0.8875,-2.326,1
1.578,1.27,1.617,0.578,0.1647,0.8695,-3.101,1
1.979,1.29,1.497,0.591,0.1731,0.8863,-2.453,1
1.853,1.29,1.641,0.589,0.1713,0.8827,-2.641,1
1.883,1.14,1.535,0.5708,0.1692,0.884,-2.331,1
1.677,1.28,1.994,0.5918,0.1701,0.879,-2.883,1
1.593,1.27,1.701,0.5839,0.171,0.8854,-2.565,1
2.003,1.27,1.569,0.5652,0.1644,0.8726,-2.712,1
2.025,1.28,1.726,0.6138,0.1773,0.8923,-2.813,1
2.084,1.27,1.656,0.581,0.1638,0.866,-3.309,1
1.562,1.27,1.745,0.574,0.1653,0.8723,-2.879,1
1.804,1.14,1.599,0.5782,0.1695,0.8808,-2.484,1
2.088,1.27,1.717,0.5777,0.1647,0.8679,-3.026,1
2.146,1.14,1.656,0.5741,0.1688,0.8812,-2.459,1
1.584,1.29,2.039,0.6134,0.1798,0.8983,-2.483,1
2.11,1.14,1.798,0.5793,0.173,0.8944,-2.241,1
1.667,1.27,1.622,0.581,0.1672,0.8742,-2.856,1
1.692,1.29,1.968,0.6189,0.1788,0.8909,-2.634,1
1.699,1.27,1.84,0.5566,0.1668,0.8829,-2.187,1
1.399,1.29,1.888,0.5888,0.1723,0.8874,-2.583,1
1.588,1.27,1.623,0.5896,0.1739,0.8906,-2.4,1
1.919,1.29,1.514,0.5873,0.1709,0.8805,-2.556,1
1.717,1.27,1.935,0.561,0.1663,0.8805,-2.386,1
1.648,1.29,1.94,0.5969,0.169,0.8728,-3.139,1
1.69,1.27,2.099,0.5801,0.1614,0.86,-3.592,1
1.828,1.27,1.457,0.5609,0.1661,0.8798,-2.404,1
1.788,1.27,1.655,0.5733,0.1708,0.8884,-2.259,1
2.012,1.29,1.732,0.6148,0.1791,0.8952,-2.581,1
1.993,1.27,1.703,0.5977,0.174,0.8877,-2.632,1
1.564,1.14,2.03,0.5709,0.1681,0.8815,-2.467,1
1.913,1.12,1.754,0.5534,0.1664,0.8832,-2.123,1
1.576,1.27,2.037,0.5795,0.1637,0.8658,-3.253,1
1.69,1.29,1.398,0.572,0.1708,0.8895,-2.233,1
1.985,1.27,1.556,0.5858,0.1648,0.8665,-3.327,1
1.651,1.27,1.94,0.5748,0.1703,0.8868,-2.361,1
1.964,1.14,1.532,0.5752,0.1693,0.8824,-2.439,1
2.036,1.27,1.72,0.6003,0.1743,0.8868,-2.649,1
1.529,1.27,1.501,0.5717,0.1672,0.8788,-2.606,1
2.087,1.14,1.603,0.5763,0.169,0.8791,-2.429,1
1.535,1.14,1.978,0.5721,0.1698,0.8854,-2.314,1
2.042,1.29,1.52,0.5947,0.1727,0.883,-2.566,1
1.591,1.29,1.49,0.58,0.1708,0.8869,-2.482,1
2.024,1.27,1.663,0.5818,0.1705,0.8835,-2.521,1
1.716,1.29,1.976,0.6205,0.1791,0.8923,-2.718,1
1.918,1.27,1.727,0.5684,0.1686,0.8839,-2.354,1
2.054,1.14,1.564,0.5725,0.1666,0.8767,-2.695,1
2.098,1.27,1.756,0.6082,0.1755,0.8879,-2.788,1
1.481,1.32,1.942,0.6237,0.1863,0.9136,-2.146,1
2.078,1.27,1.736,0.5993,0.1737,0.8863,-2.713,1
1.608,1.14,1.747,0.5676,0.1675,0.8807,-2.446,1
1.655,1.12,1.425,0.5537,0.1663,0.8823,-2.147,1
1.68,1.28,1.853,0.5573,0.1671,0.8834,-2.175,1
1.647,1.14,2.119,0.5742,0.1692,0.8824,-2.423,1
1.644,1.27,2.049,0.5682,0.1598,0.8586,-3.37,1
1.695,1.27,1.967,0.5871,0.1656,0.8689,-3.283,1
1.5,1.29,1.946,0.5938,0.1723,0.8819,-2.584,1
2.029,1.14,1.548,0.5762,0.1688,0.8796,-2.492,1
1.635,1.14,2.541,0.6136,0.1764,0.888,-2.825,1
2.111,1.14,1.779,0.5786,0.1732,0.8946,-2.203,1
1.723,1.27,1.937,0.5601,0.1661,0.8801,-2.373,1
1.771,1.14,2.115,0.576,0.1724,0.8925,-2.18,1
1.472,1.27,1.835,0.5622,0.1683,0.8855,-2.19,1
1.664,1.27,1.907,0.5696,0.1693,0.8855,-2.308,1
1.989,1.27,1.676,0.5729,0.1679,0.8799,-2.557,1
1.877,1.29,1.629,0.6299,0.1834,0.9022,-2.605,1
1.878,1.27,1.557,0.587,0.1657,0.869,-3.267,1
2.025,1.27,1.69,0.5703,0.1581,0.8544,-3.694,1
1.673,1.27,2.059,0.5795,0.17,0.8835,-2.532,1
1.595,1.14,2.094,0.5808,0.1705,0.8823,-2.42,1
1.464,1.27,1.863,0.5949,0.1736,0.8877,-2.583,1
1.679,1.29,1.987,0.6103,0.1713,0.8732,-3.263,1
2.107,1.27,1.692,0.5793,0.1614,0.8604,-3.575,1
1.687,1.27,1.573,0.5901,0.1666,0.8707,-3.282,1
1.454,1.29,1.801,0.6022,0.176,0.8912,-2.516,1
1.865,1.27,1.626,0.5776,0.1643,0.8691,-3.153,1
1.99,1.27,1.69,0.5765,0.1696,0.884,-2.496,1
1.938,1.27,1.496,0.5809,0.1701,0.884,-2.573,1
1.37,1.29,1.71,0.5733,0.1717,0.8907,-2.161,1
1.518,1.14,1.855,0.5715,0.1695,0.8848,-2.331,1
1.629,1.27,1.684,0.5756,0.1599,0.858,-3.647,1
1.638,1.29,1.85,0.5871,0.1715,0.8849,-2.584,1
1.375,1.27,1.75,0.5613,0.1685,0.886,-2.137,1
1.656,1.14,2.132,0.5768,0.1684,0.8785,-2.572,1
1.672,1.29,1.587,0.5996,0.1692,0.8735,-3.235,1
1.515,1.27,1.604,0.5615,0.1657,0.8781,-2.462,1
1.663,1.27,1.618,0.5841,0.1651,0.8687,-3.255,1
2.05,1.29,1.605,0.6173,0.1785,0.8921,-2.704,1
1.815,1.29,1.662,0.5718,0.1691,0.8844,-2.399,1
1.654,1.28,2.063,0.5813,0.165,0.8692,-3.176,1
1.918,1.27,1.702,0.5721,0.1663,0.8759,-2.712,1
1.898,1.29,1.425,0.6016,0.1742,0.8865,-2.701,1
1.928,1.29,1.645,0.6206,0.18,0.896,-2.681,1
1.71,1.14,1.636,0.5753,0.1694,0.8828,-2.438,1
1.735,1.29,1.557,0.6242,0.1783,0.8883,-2.908,1
1.977,1.27,1.711,0.5773,0.1693,0.884,-2.57,1
1.413,1.27,1.692,0.5622,0.166,0.8788,-2.441,1
1.949,1.29,1.674,0.6091,0.1767,0.8908,-2.664,1
1.653,1.27,1.552,0.5666,0.1676,0.8825,-2.418,1
1.655,1.14,2.111,0.5678,0.1684,0.8832,-2.348,1
2.063,1.27,1.715,0.5997,0.1752,0.892,-2.601,1
1.747,1.29,2.053,0.6171,0.1792,0.8947,-2.644,1
2.034,1.27,1.716,0.585,0.17,0.8826,-2.733,1
2.087,1.14,1.655,0.5753,0.1658,0.8747,-2.908,1
1.946,1.27,1.658,0.5727,0.1691,0.8839,-2.42,1
1.621,1.27,1.718,0.5874,0.173,0.8887,-2.427,1
1.552,1.27,2.01,0.5985,0.1755,0.8916,-2.486,1
1.694,1.12,1.763,0.5546,0.1659,0.8813,-2.215,1
1.678,1.27,1.563,0.5869,0.1659,0.8685,-3.216,1
1.697,1.27,1.575,0.5635,0.1687,0.8861,-2.191,1
1.637,1.27,1.86,0.57,0.1673,0.8789,-2.527,1
1.656,1.27,1.991,0.5789,0.162,0.8627,-3.493,1
1.506,1.14,1.89,0.5783,0.1703,0.8827,-2.382,1
1.768,1.27,1.64,0.5619,0.1662,0.8801,-2.428,1
1.707,1.27,2.099,0.5912,0.1735,0.8908,-2.537,1
1.702,1.12,1.657,0.5536,0.1663,0.8826,-2.15,1
1.689,1.27,2.676,0.6826,0.1877,0.8903,-3.717,1
1.877,1.14,1.529,0.575,0.1692,0.8822,-2.443,1
2.013,1.29,1.711,0.6141,0.1782,0.8928,-2.659,1
2.084,1.27,1.673,0.6051,0.1761,0.8912,-2.644,1
1.774,1.28,1.638,0.5785,0.1708,0.8869,-2.426,1
1.439,1.27,1.836,0.5811,0.1702,0.8841,-2.568,1
1.9,1.27,1.752,0.5714,0.1692,0.8851,-2.385,1
1.918,1.14,1.512,0.5741,0.1689,0.8814,-2.451,1
2.014,1.32,1.743,0.6216,0.1855,0.9121,-2.171,1
1.937,1.27,1.617,0.5782,0.1711,0.888,-2.38,1
2.093,1.14,1.641,0.57,0.1594,0.8589,-3.518,1
1.735,1.27,1.46,0.5835,0.1701,0.8846,-2.685,1
2.038,1.14,1.586,0.5744,0.1688,0.8813,-2.472,1
1.889,1.14,1.493,0.5629,0.1577,0.8567,-3.493,1
1.644,1.29,2.09,0.5907,0.172,0.8826,-2.555,1
1.657,1.14,2.122,0.5717,0.1697,0.885,-2.313,1
1.762,1.29,1.368,0.574,0.1716,0.8902,-2.188,1
1.592,1.12,1.945,0.5538,0.1664,0.8827,-2.128,1
1.57,1.15,1.923,0.5775,0.1725,0.8932,-2.238,1
1.705,1.14,2.031,0.5803,0.1628,0.8673,-3.485,1
1.993,1.27,1.566,0.5738,0.1596,0.8572,-3.605,1
1.682,1.29,1.557,0.6259,0.1813,0.8953,-2.602,1
1.385,1.27,1.7,0.5744,0.1704,0.8875,-2.353,1
1.573,1.12,1.548,0.5528,0.1659,0.882,-2.165,1
1.494,1.27,1.732,0.5908,0.1645,0.8653,-3.577,1
1.463,1.3,1.542,0.5846,0.1715,0.8852,-2.492,1
1.909,1.14,1.521,0.5812,0.1729,0.8928,-2.308,1
1.647,1.27,2.043,0.5906,0.1701,0.8807,-2.886,1
1.97,1.27,1.659,0.5823,0.1623,0.8625,-3.561,1
1.693,1.27,2.278,0.6019,0.1756,0.892,-2.617,1
2.109,1.14,1.758,0.5787,0.1722,0.8914,-2.304,1
1.562,1.27,1.971,0.5917,0.1723,0.8868,-2.674,1
1.652,1.29,2.045,0.5947,0.1734,0.8879,-2.625,1
1.746,1.14,1.64,0.5784,0.1699,0.8824,-2.464,1
1.751,1.29,1.562,0.6245,0.1794,0.8924,-2.851,1
1.907,1.28,1.753,0.5663,0.1674,0.8821,-2.438,1
2.021,1.14,1.519,0.577,0.169,0.8797,-2.488,1
2.042,1.14,1.554,0.569,0.1666,0.8773,-2.563,1
2.443,1.14,1.728,0.6118,0.1789,0.8992,-2.612,1
1.814,1.27,1.613,0.5765,0.1681,0.8807,-2.677,1
1.55,1.32,1.686,0.6318,0.1873,0.9129,-2.284,1
2.011,1.27,1.715,0.5985,0.1735,0.8865,-2.727,1
1.869,1.28,1.637,0.6097,0.1769,0.8922,-2.701,1
1.487,1.28,1.838,0.5729,0.1691,0.8841,-2.435,1
1.66,1.28,1.389,0.5722,0.169,0.884,-2.422,1
1.437,1.28,1.853,0.5755,0.1705,0.886,-2.343,1
1.999,1.29,1.543,0.5978,0.1768,0.8963,-2.357,1
1.513,1.28,1.551,0.5739,0.1693,0.8848,-2.467,1
1.806,1.29,1.695,0.5736,0.1709,0.8883,-2.258,1
2.135,1.14,1.632,0.5792,0.1692,0.8792,-2.508,1
1.626,1.14,2.151,0.5784,0.1691,0.879,-2.494,1
2.069,1.27,1.636,0.5938,0.1727,0.8859,-2.66,1
1.482,1.14,1.861,0.5849,0.1706,0.8849,-2.67,1
1.749,1.14,1.69,0.5941,0.1748,0.8932,-2.484,1
1.617,1.14,1.966,0.5769,0.1719,0.8914,-2.289,1
1.533,1.28,1.9,0.5621,0.1681,0.8846,-2.211,1
1.568,1.28,1.484,0.5711,0.1689,0.8843,-2.416,1
1.663,1.28,1.851,0.5715,0.1696,0.8851,-2.33,1
1.508,1.28,1.971,0.5746,0.1686,0.8813,-2.535,1
2.059,1.29,1.739,0.6259,0.1788,0.8882,-2.871,1
1.505,1.3,1.713,0.6192,0.1813,0.8994,-2.463,1
1.695,1.14,2.016,0.5769,0.1719,0.8916,-2.285,1
1.708,1.29,2.104,0.6271,0.1804,0.8928,-2.751,1
1.474,1.27,1.749,0.5799,0.1707,0.8868,-2.499,1
1.681,1.3,1.963,0.5764,0.1706,0.8874,-2.389,1
1.708,1.27,1.568,0.5971,0.172,0.8824,-2.833,1
1.928,1.27,1.659,0.603,0.1753,0.8895,-2.663,1
1.648,1.27,2.058,0.609,0.1753,0.8862,-2.801,1
2.023,1.28,1.639,0.5984,0.1722,0.8831,-2.865,1
1.593,1.14,2.066,0.5776,0.1689,0.8779,-2.462,1
1.83,1.14,1.578,0.5797,0.1702,0.886,-2.554,1
1.556,1.28,1.669,0.6037,0.1729,0.8822,-2.928,1
1.742,1.29,2.033,0.6249,0.1795,0.893,-2.877,1
1.748,1.28,2.055,0.6183,0.1783,0.8919,-2.795,1
1.623,1.29,1.822,0.586,0.1672,0.874,-3.07,1
1.796,1.28,1.563,0.5955,0.1742,0.8889,-2.532,1
1.534,1.28,1.823,0.5843,0.1653,0.8695,-3.24,1
1.928,1.28,1.589,0.567,0.1692,0.8865,-2.256,1
1.633,1.27,1.902,0.5696,0.1683,0.883,-2.429,1
1.632,1.28,1.436,0.5654,0.1654,0.8764,-2.629,1
1.589,1.28,2.011,0.5703,0.167,0.8781,-2.563,1
1.834,1.27,1.752,0.5969,0.173,0.8862,-2.75,1
1.661,1.28,1.996,0.5965,0.1738,0.8883,-2.642,1
1.444,1.28,1.626,0.5574,0.1668,0.8824,-2.2,1
1.669,1.29,1.61,0.6035,0.1766,0.892,-2.474,1
1.653,1.14,2.091,0.5684,0.1684,0.8834,-2.363,1
2.138,1.14,1.714,0.5932,0.1745,0.8922,-2.485,1
1.53,1.29,1.961,0.6241,0.1813,0.899,-2.68,1
1.662,1.28,1.542,0.5712,0.1686,0.8839,-2.449,1
1.533,1.28,1.903,0.5683,0.1697,0.8876,-2.246,1
1.418,1.28,1.667,0.5609,0.1683,0.8855,-2.156,1
2.113,1.14,1.88,0.6151,0.1759,0.885,-2.889,1
2.151,1.14,1.634,0.5774,0.1698,0.8823,-2.433,1
1.492,1.14,1.923,0.5771,0.166,0.8748,-2.954,1
2.118,1.14,1.65,0.5767,0.1693,0.881,-2.469,1
1.612,1.28,1.511,0.5709,0.1688,0.8843,-2.422,1
2.052,1.29,1.754,0.6198,0.179,0.8914,-2.676,1
2.059,1.14,1.768,0.576,0.1647,0.8705,-3.039,1
1.633,1.28,1.622,0.5858,0.1666,0.8716,-3.105,1
1.652,1.14,1.694,0.5703,0.1683,0.8807,-2.379,1
1.65,1.14,2.133,0.5677,0.1708,0.8889,-2.038,1
1.915,1.28,1.716,0.5545,0.1654,0.8791,-2.256,1
1.985,1.32,1.716,0.6188,0.1842,0.9097,-2.228,1
2.108,1.15,1.753,0.5925,0.1746,0.8936,-2.466,1
1.543,1.14,1.913,0.5679,0.1694,0.8855,-2.225,1
1.964,1.28,1.703,0.5722,0.1682,0.8809,-2.506,1
1.765,1.29,1.489,0.6063,0.1763,0.8909,-2.644,1
1.632,1.28,1.663,0.585,0.1684,0.878,-2.912,1
1.88,1.28,1.589,0.5661,0.1672,0.8802,-2.409,1
2,1.29,1.676,0.5782,0.1603,0.8585,-3.69,1
1.825,1.28,1.455,0.5623,0.1666,0.8808,-2.391,1
1.477,1.28,1.729,0.5766,0.1696,0.8844,-2.51,1
1.667,1.14,2.073,0.5872,0.1712,0.8845,-2.648,1
2.124,1.14,1.647,0.5805,0.1701,0.8821,-2.493,1
1.659,1.14,2.144,0.5768,0.1685,0.8788,-2.559,1
1.918,1.28,1.721,0.5617,0.1678,0.885,-2.246,1
1.686,1.27,2.024,0.5921,0.1724,0.8873,-2.7,1
1.696,1.28,1.989,0.591,0.1724,0.8881,-2.671,1
1.691,1.28,1.831,0.5691,0.1689,0.8846,-2.343,1
1.656,1.29,2.054,0.6056,0.1763,0.8918,-2.625,1
1.707,1.29,2.06,0.6078,0.1777,0.894,-2.508,1
1.524,1.28,1.832,0.5709,0.1697,0.8864,-2.308,1
1.676,1.12,1.416,0.5575,0.167,0.884,-2.189,1
1.548,1.28,1.781,0.5938,0.1727,0.8888,-2.736,1
1.514,1.27,1.632,0.5715,0.1677,0.8796,-2.527,1
2.042,1.28,1.701,0.5954,0.1724,0.884,-2.74,1
1.913,1.28,1.727,0.5665,0.1673,0.8819,-2.448,1
1.535,1.14,2.001,0.5709,0.168,0.88,-2.449,1
1.895,1.28,1.48,0.5779,0.1693,0.883,-2.581,1
1.602,1.3,1.569,0.5753,0.1719,0.8911,-2.203,1
2.029,1.14,1.517,0.5761,0.1689,0.8797,-2.476,1
1.69,1.28,2.1,0.6121,0.1788,0.8952,-2.518,1
1.686,1.28,1.445,0.5691,0.1616,0.8642,-3.194,1
1.647,1.28,1.565,0.5675,0.1619,0.8661,-3.116,1
1.977,1.14,1.552,0.5896,0.1774,0.9021,-2.076,1
1.487,1.28,1.627,0.5764,0.1714,0.8897,-2.315,1
2.066,1.28,1.624,0.5895,0.1718,0.8846,-2.625,1
1.919,1.29,1.621,0.606,0.1759,0.8904,-2.684,1
2.035,1.3,1.57,0.5893,0.1721,0.8867,-2.626,1
1.578,1.28,1.822,0.5929,0.171,0.8828,-2.862,1
1.66,1.27,2.062,0.5721,0.1689,0.8834,-2.423,1
1.726,1.28,1.936,0.5651,0.1679,0.8837,-2.342,1
1.912,1.3,1.68,0.5809,0.1655,0.8709,-3.106,1
1.601,1.29,2.001,0.6009,0.1746,0.8887,-2.679,1
2.093,1.28,1.654,0.5884,0.1693,0.8792,-2.898,1
1.926,1.28,1.738,0.5582,0.1671,0.8831,-2.195,1
1.85,1.32,1.621,0.6309,0.1871,0.9123,-2.273,1
1.38,1.28,1.675,0.5733,0.1689,0.8824,-2.451,1
1.956,1.28,1.649,0.5618,0.1682,0.8853,-2.196,1
1.607,1.29,2.004,0.5981,0.1658,0.8633,-3.563,1
1.973,1.28,1.713,0.5789,0.1699,0.8845,-2.549,1
1.853,1.28,1.682,0.5749,0.168,0.8805,-2.64,1
1.53,1.14,1.871,0.5747,0.1689,0.8812,-2.464,1
2.02,1.29,1.76,0.6116,0.1751,0.8874,-2.99,1
1.891,1.27,1.625,0.5656,0.1677,0.8827,-2.371,1
1.541,1.28,1.897,0.5971,0.1737,0.8881,-2.668,1
1.721,1.28,1.842,0.5651,0.1686,0.8853,-2.249,1
1.458,1.27,1.608,0.5574,0.1663,0.8814,-2.257,1
1.495,1.28,2.331,0.6694,0.1872,0.896,-3.401,1
1.766,1.28,1.579,0.589,0.1664,0.8703,-3.261,1
1.707,1.27,1.865,0.5655,0.1664,0.8789,-2.499,1
1.676,1.27,1.77,0.5588,0.1675,0.8844,-2.183,1
1.708,1.28,2.018,0.579,0.163,0.8647,-3.342,1
2.099,1.28,1.702,0.5953,0.1726,0.8857,-2.751,1
1.456,1.29,1.946,0.5883,0.1723,0.8877,-2.563,1
1.699,1.28,1.961,0.5695,0.1623,0.8663,-3.114,1
1.743,1.28,2.017,0.5977,0.1741,0.8889,-2.643,1
2.106,1.28,1.805,0.5839,0.1709,0.8853,-2.586,1
1.544,1.28,1.519,0.5779,0.1702,0.886,-2.497,1
1.92,1.27,1.689,0.6015,0.1733,0.8859,-2.867,1
1.44,1.27,1.873,0.5637,0.16,0.8609,-3.198,1
1.93,1.28,1.599,0.5596,0.1676,0.8842,-2.193,1
1.571,1.28,2.02,0.5844,0.1678,0.8765,-2.954,1
1.472,1.28,2.016,0.5633,0.1626,0.8642,-2.713,1
1.553,1.3,1.963,0.5537,0.1634,0.8692,-2.277,1
1.57,1.28,1.904,0.5537,0.1617,0.8654,-2.525,1
1.37,1.28,1.743,0.5477,0.1631,0.8728,-2.246,1
1.498,1.28,1.909,0.568,0.1642,0.8681,-2.7,1
1.795,1.28,1.557,0.5878,0.1693,0.8748,-2.696,1
2.052,1.14,1.453,0.5551,0.1634,0.8691,-2.338,1
2.284,1.27,1.55,0.6542,0.1827,0.885,-3.197,1
1.572,1.28,1.737,0.5805,0.1668,0.8715,-2.824,1
1.826,1.12,1.439,0.5506,0.1659,0.8824,-2.088,1
1.424,1.27,1.893,0.5917,0.1731,0.8903,-2.617,1
1.606,1.3,1.591,0.6178,0.1786,0.8919,-2.678,1
1.888,1.28,1.555,0.596,0.1731,0.8865,-2.707,1
1.634,1.14,2.111,0.5739,0.1692,0.8837,-2.455,1
2.076,1.28,1.736,0.5943,0.1736,0.8878,-2.571,1
1.558,1.28,1.643,0.5726,0.169,0.8844,-2.453,1
1.549,1.14,1.998,0.5673,0.1665,0.8784,-2.545,1
2.046,1.28,1.706,0.6011,0.1756,0.891,-2.553,1
1.554,1.28,1.494,0.5682,0.1676,0.8823,-2.47,1
1.681,1.29,2.085,0.6186,0.1784,0.891,-2.751,1
1.892,1.28,1.77,0.5644,0.1681,0.8848,-2.297,1
1.644,1.28,2.06,0.5874,0.1696,0.8804,-2.849,1
1.719,1.27,1.471,0.5688,0.1641,0.8707,-2.871,1
1.763,1.28,1.575,0.5622,0.1606,0.8628,-3.06,1
2.088,1.29,1.661,0.6258,0.1793,0.8908,-2.876,1
1.639,1.28,2.079,0.5853,0.1679,0.8765,-2.967,1
1.74,1.29,2.066,0.6282,0.18,0.8907,-2.808,1
1.828,1.28,1.637,0.5821,0.1701,0.8809,-2.505,1
1.969,1.28,1.507,0.5672,0.1606,0.8614,-3.231,1
1.937,1.3,1.595,0.5712,0.1702,0.8875,-2.259,1
1.533,1.28,2.011,0.5864,0.1699,0.8791,-2.701,1
1.652,1.28,1.86,0.5705,0.1693,0.8862,-2.353,1
2.052,1.15,1.69,0.5957,0.1757,0.8949,-2.444,1
1.668,1.27,2.044,0.5671,0.1638,0.8709,-2.848,1
1.66,1.28,1.822,0.5643,0.1673,0.8806,-2.333,1
1.823,1.29,1.735,0.5691,0.1707,0.8897,-2.15,1
1.892,1.29,1.535,0.5929,0.1725,0.8835,-2.579,1
2.046,1.15,1.868,0.654,0.187,0.9053,-3.047,1
1.597,1.28,1.522,0.5616,0.1666,0.8795,-2.333,1
1.658,1.12,1.624,0.5552,0.1658,0.8815,-2.252,1
1.532,1.28,1.547,0.5586,0.1671,0.8836,-2.216,1
1.821,1.28,2.28,0.6654,0.1874,0.8958,-3.158,1
1.645,1.28,1.582,0.5779,0.1676,0.8782,-2.763,1
1.752,1.29,2.085,0.6085,0.1767,0.8904,-2.639,1
1.584,1.3,2.022,0.5804,0.163,0.8639,-3.378,1
1.545,1.29,1.755,0.6063,0.177,0.8927,-2.551,1
1.888,1.15,2.105,0.6097,0.1789,0.9007,-2.564,1
1.806,1.27,1.484,0.5693,0.1677,0.8817,-2.498,1
1.76,1.27,1.915,0.5686,0.1677,0.8818,-2.472,1
1.678,1.28,2.259,0.5964,0.1732,0.8868,-2.715,1
1.657,1.28,1.992,0.5818,0.169,0.8804,-2.728,1
0.9314,0.9,1.696,0.3011,0.07387,0.6069,-5.57,4
1.057,0.91,2.403,0.4925,0.1069,0.7,-7.814,4
1.914,1.08,2.135,0.5104,0.1226,0.7479,-5.688,4
1.263,1.08,1.948,0.4665,0.1311,0.7918,-3.12,4
2.244,1.09,1.536,0.5303,0.1274,0.7534,-5.182,4
1.301,1.08,1.902,0.4677,0.1299,0.7882,-3.376,4
1.704,1.08,1.576,0.4668,0.1291,0.785,-3.392,4
2.331,1.09,1.721,0.5655,0.1518,0.8302,-4.091,4
1.396,1.09,1.628,0.4471,0.119,0.7605,-4.402,4
1.976,1.22,1.714,0.4972,0.1405,0.8171,-3.166,4
1.947,1.23,1.986,0.6051,0.1667,0.8636,-3.691,4
1.524,1.09,2.449,0.542,0.1475,0.8258,-3.846,4
2.491,1.09,1.723,0.5948,0.1582,0.84,-4.327,4
1.249,1.09,1.702,0.4485,0.1214,0.7671,-4.011,4
2.51,1.09,1.598,0.5998,0.1605,0.8446,-4.181,4
2.016,1.1,1.572,0.4908,0.1358,0.8018,-3.425,4
1.911,1.09,1.248,0.4162,0.1033,0.7021,-4.053,4
2.267,1.23,1.814,0.6026,0.1651,0.86,-3.82,4
1.692,1.23,2.51,0.5955,0.1628,0.8556,-3.856,4
2.489,1.09,1.606,0.609,0.16,0.8379,-4.508,4
1.487,1.23,1.683,0.5046,0.1428,0.8215,-3.105,4
1.652,1.3,1.966,0.5112,0.1445,0.8259,-3.144,4
2.177,1.1,1.626,0.5478,0.1498,0.8307,-3.73,4
2.001,1.22,1.872,0.5891,0.1631,0.8587,-3.595,4
1.964,1.23,1.703,0.4928,0.1405,0.8174,-2.971,4
1.727,1.09,1.595,0.4707,0.1311,0.7909,-3.264,4
1.688,1.23,2.441,0.5822,0.1613,0.8575,-3.648,4
1.836,1.23,1.722,0.4917,0.1401,0.8159,-2.961,4
1.885,1.09,1.816,0.4836,0.1312,0.7938,-4.058,4
1.679,1.22,1.63,0.5007,0.1435,0.8245,-2.866,4
1.599,1.08,1.59,0.4711,0.1315,0.7923,-3.269,4
2.451,1.22,1.685,0.6021,0.1647,0.859,-3.847,4
2.503,1.22,1.743,0.6018,0.1663,0.8621,-3.569,4
1.835,0.96,1.584,0.463,0.1267,0.78,-3.703,4
2.454,1.12,1.6,0.5458,0.1497,0.8304,-3.657,4
1.679,1.09,1.582,0.4627,0.1279,0.7836,-3.515,4
1.595,1.09,1.677,0.4625,0.1259,0.7782,-3.858,4
1.296,1.22,1.804,0.4873,0.1384,0.8129,-3.094,4
2.039,1.09,1.877,0.5524,0.1316,0.7597,-5.497,4
1.772,1.09,1.634,0.5007,0.1348,0.801,-4.209,4
2.015,1.31,1.939,0.6237,0.1709,0.8685,-3.81,4
1.95,1.22,1.842,0.4982,0.139,0.8141,-3.489,4
1.573,1.09,1.57,0.4607,0.1236,0.7708,-4.115,4
2.536,1.09,1.635,0.5895,0.1572,0.8387,-4.253,4
2.468,1.22,1.674,0.6104,0.1651,0.858,-4.118,4
1.969,1.09,1.627,0.4602,0.1278,0.7842,-3.447,4
2.306,1.11,1.758,0.5952,0.1619,0.8522,-3.935,4
1.957,1.21,1.734,0.4954,0.1404,0.8171,-3.11,4
1.615,1.08,1.575,0.4695,0.1278,0.7825,-3.844,4
2.304,1.09,1.597,0.5772,0.1539,0.8324,-4.228,4
2.027,1.09,1.718,0.4936,0.1348,0.8013,-3.87,4
1.771,1.09,1.605,0.4677,0.1286,0.7859,-3.659,4
1.817,1.1,1.624,0.4604,0.1256,0.7767,-3.763,4
2.531,1.09,1.497,0.5711,0.1523,0.8298,-4.217,4
1.814,1.09,2.016,0.4922,0.1326,0.7964,-4.204,4
2.454,1.09,1.421,0.5501,0.1309,0.7586,-5.573,4
1.666,1.22,2.444,0.5963,0.1642,0.8606,-3.745,4
2.494,1.09,1.611,0.5646,0.1495,0.8257,-4.491,4
1.263,1.08,1.975,0.4713,0.132,0.7932,-3.166,4
2.353,1.09,1.626,0.5339,0.1492,0.8331,-3.312,4
1.301,1.09,1.67,0.3499,0.08686,0.6549,-5.154,4
1.587,1.1,1.498,0.3602,0.1008,0.7003,-2.815,4
1.646,1.21,1.49,0.3924,0.1131,0.7409,-2.42,4
