 Omnivariance, Eigenentropy, Anisotropy, Linearity, Surface Variation, Class
0.1796,0.8965,-2.593,-0.7954,0.5624,1
0.1682,0.8827,-2.493,-1.045,0.5343,1
0.1716,0.8901,-2.269,-0.8755,0.532,1
0.1651,0.8686,-3.047,-1.008,0.5737,1
0.1693,0.8851,-2.334,-0.8976,0.535,1
0.1704,0.8865,-2.406,-0.9301,0.5376,1
0.1794,0.8935,-2.609,-0.6854,0.5734,1
0.1711,0.8879,-2.362,-0.8968,0.5372,1
0.1707,0.8866,-2.462,-0.9481,0.5401,1
0.1713,0.8906,-2.175,-0.8645,0.5257,1
0.1675,0.8814,-2.582,-1.138,0.533,1
0.1875,0.9167,-2.106,-0.6816,0.5367,1
0.1703,0.8845,-2.514,-0.9192,0.5462,1
0.1631,0.8641,-3.545,-1.381,0.5734,1
0.1753,0.8899,-2.561,-0.7752,0.562,1
0.1685,0.8838,-2.332,-0.9067,0.5341,1
0.1716,0.8822,-2.594,-0.7344,0.5679,1
0.1729,0.8865,-2.665,-0.909,0.5575,1
0.1693,0.8859,-2.266,-0.882,0.5312,1
0.1769,0.8899,-2.751,-0.83,0.57,1
0.1671,0.8804,-2.398,-0.9166,0.5381,1
0.1732,0.8769,-3.376,-1.049,0.5894,1
0.1699,0.8867,-2.27,-0.8582,0.5336,1
0.1686,0.886,-2.263,-0.9984,0.5212,1
0.1712,0.8875,-2.326,-0.8119,0.5419,1
0.1647,0.8695,-3.101,-1.157,0.565,1
0.1731,0.8863,-2.453,-0.6764,0.5633,1
0.1713,0.8827,-2.641,-0.8319,0.5625,1
0.1692,0.884,-2.331,-0.8236,0.5412,1
0.1701,0.879,-2.883,-0.9595,0.5675,1
0.171,0.8854,-2.565,-0.9408,0.548,1
0.1644,0.8726,-2.712,-1.041,0.5497,1
0.1773,0.8923,-2.813,-0.9831,0.561,1
0.1638,0.866,-3.309,-1.218,0.5725,1
0.1653,0.8723,-2.879,-1.052,0.5596,1
0.1695,0.8808,-2.484,-0.7549,0.5584,1
0.1647,0.8679,-3.026,-0.985,0.5742,1
0.1688,0.8812,-2.459,-0.8205,0.5509,1
0.1798,0.8983,-2.483,-0.7562,0.5582,1
0.173,0.8944,-2.241,-0.988,0.5203,1
0.1672,0.8742,-2.856,-0.9482,0.5667,1
0.1788,0.8909,-2.634,-0.6398,0.5793,1
0.1668,0.8829,-2.187,-0.9541,0.519,1
0.1723,0.8874,-2.583,-0.9465,0.5487,1
0.1739,0.8906,-2.4,-0.7865,0.5496,1
0.1709,0.8805,-2.556,-0.6783,0.5704,1
0.1663,0.8805,-2.386,-1.049,0.5262,1
0.169,0.8728,-3.139,-0.9657,0.5826,1
0.1614,0.86,-3.592,-1.347,0.5784,1
0.1661,0.8798,-2.404,-1.036,0.5286,1
0.1708,0.8884,-2.259,-0.8518,0.5333,1
0.1791,0.8952,-2.581,-0.7571,0.565,1
0.174,0.8877,-2.632,-0.8434,0.5609,1
0.1681,0.8815,-2.467,-0.927,0.5422,1
0.1664,0.8832,-2.123,-0.975,0.5121,1
0.1637,0.8658,-3.253,-1.161,0.5736,1
0.1708,0.8895,-2.233,-0.9038,0.5268,1
0.1648,0.8665,-3.327,-1.161,0.5779,1
0.1703,0.8868,-2.361,-0.9063,0.5363,1
0.1693,0.8824,-2.439,-0.8142,0.5499,1
0.1743,0.8868,-2.649,-0.7903,0.5667,1
0.1672,0.8788,-2.606,-1.002,0.5458,1
0.169,0.8791,-2.429,-0.6571,0.5634,1
0.1698,0.8854,-2.314,-0.8311,0.5393,1
0.1727,0.883,-2.566,-0.6537,0.5734,1
0.1708,0.8869,-2.482,-0.9832,0.5386,1
0.1705,0.8835,-2.521,-0.8376,0.5537,1
0.1791,0.8923,-2.718,-0.7544,0.5745,1
0.1686,0.8839,-2.354,-0.9282,0.5339,1
0.1666,0.8767,-2.695,-1.02,0.5503,1
0.1755,0.8879,-2.788,-0.8779,0.5683,1
0.1863,0.9136,-2.146,-0.6555,0.5423,1
0.1737,0.8863,-2.713,-0.871,0.5639,1
0.1675,0.8807,-2.446,-0.9426,0.5394,1
0.1663,0.8823,-2.147,-0.9434,0.5167,1
0.1671,0.8834,-2.175,-0.9366,0.5195,1
0.1692,0.8824,-2.423,-0.8145,0.5488,1
0.1598,0.8586,-3.37,-1.256,0.573,1
0.1656,0.8689,-3.283,-1.178,0.574,1
0.1723,0.8819,-2.584,-0.6547,0.5745,1
0.1688,0.8796,-2.492,-0.7583,0.5587,1
0.1764,0.888,-2.825,-0.8456,0.5734,1
0.1732,0.8946,-2.203,-0.9363,0.5217,1
0.1661,0.8801,-2.373,-1.023,0.5274,1
0.1724,0.8925,-2.18,-0.8468,0.5276,1
0.1683,0.8855,-2.19,-0.914,0.5226,1
0.1693,0.8855,-2.308,-0.8971,0.5331,1
0.1679,0.8799,-2.557,-0.9412,0.5474,1
0.1834,0.9022,-2.605,-0.7987,0.563,1
0.1657,0.869,-3.267,-1.164,0.5742,1
0.1581,0.8544,-3.694,-1.454,0.5761,1
0.17,0.8835,-2.532,-0.9086,0.5484,1
0.1705,0.8823,-2.42,-0.6753,0.5611,1
0.1736,0.8877,-2.583,-0.8282,0.5589,1
0.1713,0.8732,-3.263,-0.9221,0.5933,1
0.1614,0.8604,-3.575,-1.364,0.5763,1
0.1666,0.8707,-3.282,-1.194,0.5728,1
0.176,0.8912,-2.516,-0.7382,0.5622,1
0.1643,0.8691,-3.153,-1.223,0.563,1
0.1696,0.884,-2.496,-0.9506,0.5423,1
0.1701,0.884,-2.573,-0.9617,0.5468,1
0.1717,0.8907,-2.161,-0.7943,0.5308,1
0.1695,0.8848,-2.331,-0.843,0.5395,1
0.1599,0.858,-3.647,-1.432,0.5751,1
0.1715,0.8849,-2.584,-0.8737,0.555,1
0.1685,0.886,-2.137,-0.873,0.522,1
0.1684,0.8785,-2.572,-0.8143,0.5593,1
0.1692,0.8735,-3.235,-1.061,0.5804,1
0.1657,0.8781,-2.462,-1.023,0.5339,1
0.1651,0.8687,-3.255,-1.196,0.5711,1
0.1785,0.8921,-2.704,-0.7737,0.5718,1
0.1691,0.8844,-2.399,-0.9355,0.5366,1
0.165,0.8692,-3.176,-1.171,0.5684,1
0.1663,0.8759,-2.712,-1.018,0.5516,1
0.1742,0.8865,-2.701,-0.8246,0.5672,1
0.18,0.896,-2.681,-0.8266,0.5657,1
0.1694,0.8828,-2.438,-0.8294,0.5485,1
0.1783,0.8883,-2.908,-0.8058,0.5821,1
0.1693,0.884,-2.57,-1.066,0.538,1
0.166,0.8788,-2.441,-0.9992,0.5343,1
0.1767,0.8908,-2.664,-0.8038,0.5665,1
0.1676,0.8825,-2.418,-1.032,0.5299,1
0.1684,0.8832,-2.348,-0.9007,0.5358,1
0.1752,0.892,-2.601,-0.9374,0.5507,1
0.1792,0.8947,-2.644,-0.788,0.5665,1
0.17,0.8826,-2.733,-1.049,0.5504,1
0.1658,0.8747,-2.908,-1.194,0.5503,1
0.1691,0.8839,-2.42,-0.9178,0.5396,1
0.173,0.8887,-2.427,-0.7924,0.551,1
0.1755,0.8916,-2.486,-0.7747,0.5568,1
0.1659,0.8813,-2.215,-0.9872,0.5184,1
0.1659,0.8685,-3.216,-1.077,0.5781,1
0.1687,0.8861,-2.191,-0.9047,0.5235,1
0.1673,0.8789,-2.527,-0.9222,0.5469,1
0.162,0.8627,-3.493,-1.375,0.571,1
0.1703,0.8827,-2.382,-0.6854,0.5574,1
0.1662,0.8801,-2.428,-1.07,0.5276,1
0.1735,0.8908,-2.537,-0.976,0.5431,1
0.1663,0.8826,-2.15,-0.9786,0.514,1
0.1877,0.8903,-3.717,-1.13,0.6012,1
0.1692,0.8822,-2.443,-0.8176,0.55,1
0.1782,0.8928,-2.659,-0.7888,0.5675,1
0.1761,0.8912,-2.644,-0.8596,0.5603,1
0.1708,0.8869,-2.426,-0.926,0.5394,1
0.1702,0.8841,-2.568,-0.9553,0.547,1
0.1692,0.8851,-2.385,-0.9619,0.5334,1
0.1689,0.8814,-2.451,-0.8169,0.5506,1
0.1855,0.9121,-2.171,-0.6732,0.5426,1
0.1711,0.888,-2.38,-0.9072,0.5376,1
0.1594,0.8589,-3.518,-1.446,0.5673,1
0.1701,0.8846,-2.685,-1.122,0.5414,1
0.1688,0.8813,-2.472,-0.8344,0.5505,1
0.1577,0.8567,-3.493,-1.499,0.5622,1
0.172,0.8826,-2.555,-0.6884,0.5694,1
0.1697,0.885,-2.313,-0.8185,0.5403,1
0.1716,0.8902,-2.188,-0.7969,0.5327,1
0.1664,0.8827,-2.128,-0.9284,0.5165,1
0.1725,0.8932,-2.238,-0.9583,0.5226,1
0.1628,0.8673,-3.485,-1.604,0.5544,1
0.1596,0.8572,-3.605,-1.382,0.5766,1
0.1813,0.8953,-2.602,-0.6401,0.577,1
0.1704,0.8875,-2.353,-0.9443,0.5324,1
0.1659,0.882,-2.165,-1.015,0.5121,1
0.1645,0.8653,-3.577,-1.337,0.5784,1
0.1715,0.8852,-2.492,-0.8052,0.5545,1
0.1729,0.8928,-2.308,-0.9518,0.5284,1
0.1701,0.8807,-2.886,-1.066,0.559,1
0.1623,0.8625,-3.561,-1.377,0.5745,1
0.1756,0.892,-2.617,-0.9132,0.5539,1
0.1722,0.8914,-2.304,-0.9379,0.5293,1
0.1723,0.8868,-2.674,-0.9933,0.5511,1
0.1734,0.8879,-2.625,-0.901,0.5554,1
0.1699,0.8824,-2.464,-0.7853,0.5543,1
0.1794,0.8924,-2.851,-0.8641,0.5735,1
0.1674,0.8821,-2.438,-1.057,0.5293,1
0.169,0.8797,-2.488,-0.7419,0.5599,1
0.1666,0.8773,-2.563,-0.9286,0.5488,1
0.1789,0.8992,-2.612,-1.023,0.5444,1
0.1681,0.8807,-2.677,-1.09,0.5433,1
0.1873,0.9129,-2.284,-0.6994,0.5488,1
0.1735,0.8865,-2.727,-0.916,0.5611,1
0.1769,0.8922,-2.701,-0.8958,0.5611,1
0.1691,0.8841,-2.435,-0.9507,0.5379,1
0.169,0.884,-2.422,-0.9437,0.5376,1
0.1705,0.886,-2.343,-0.8202,0.5424,1
0.1768,0.8963,-2.357,-0.7814,0.5469,1
0.1693,0.8848,-2.467,-1.017,0.5347,1
0.1709,0.8883,-2.258,-0.8343,0.5348,1
0.1692,0.8792,-2.508,-0.7104,0.5642,1
0.1691,0.879,-2.494,-0.7005,0.5641,1
0.1727,0.8859,-2.66,-0.888,0.5589,1
0.1706,0.8849,-2.67,-1.067,0.5447,1
0.1748,0.8932,-2.484,-0.9341,0.5428,1
0.1719,0.8914,-2.289,-0.9748,0.5251,1
0.1681,0.8846,-2.211,-0.9059,0.5249,1
0.1689,0.8843,-2.416,-0.9832,0.5338,1
0.1696,0.8851,-2.33,-0.857,0.5382,1
0.1686,0.8813,-2.535,-0.9335,0.5465,1
0.1788,0.8882,-2.871,-0.7426,0.5853,1
0.1813,0.8994,-2.463,-0.6796,0.5637,1
0.1719,0.8916,-2.285,-0.9801,0.5243,1
0.1804,0.8928,-2.751,-0.7234,0.5794,1
0.1707,0.8868,-2.499,-1.012,0.5374,1
0.1706,0.8874,-2.389,-0.9479,0.5348,1
0.172,0.8824,-2.833,-0.9268,0.5671,1
0.1753,0.8895,-2.663,-0.8588,0.5616,1
0.1753,0.8862,-2.801,-0.8223,0.5739,1
0.1722,0.8831,-2.865,-0.9718,0.5653,1
0.1689,0.8779,-2.462,-0.6375,0.5676,1
0.1702,0.886,-2.554,-1.073,0.5363,1
0.1729,0.8822,-2.928,-0.9266,0.573,1
0.1795,0.893,-2.877,-0.9103,0.5712,1
0.1783,0.8919,-2.795,-0.869,0.5695,1
0.1672,0.874,-3.07,-1.13,0.5653,1
0.1742,0.8889,-2.532,-0.7944,0.5583,1
0.1653,0.8695,-3.24,-1.207,0.5693,1
0.1692,0.8865,-2.256,-0.9381,0.5256,1
0.1683,0.883,-2.429,-0.9822,0.5348,1
0.1654,0.8764,-2.629,-1.104,0.539,1
0.167,0.8781,-2.563,-0.9326,0.5485,1
0.173,0.8862,-2.75,-0.9687,0.5582,1
0.1738,0.8883,-2.642,-0.9076,0.5561,1
0.1668,0.8824,-2.2,-0.9187,0.523,1
0.1766,0.892,-2.474,-0.6915,0.5634,1
0.1684,0.8834,-2.363,-0.9187,0.5354,1
0.1745,0.8922,-2.485,-0.9075,0.5452,1
0.1813,0.899,-2.68,-0.877,0.5612,1
0.1686,0.8839,-2.449,-1.022,0.533,1
0.1697,0.8876,-2.246,-0.946,0.5243,1
0.1683,0.8855,-2.156,-0.8873,0.5222,1
0.1759,0.885,-2.889,-0.8024,0.5812,1
0.1698,0.8823,-2.433,-0.7564,0.5547,1
0.166,0.8748,-2.954,-1.227,0.5506,1
0.1693,0.881,-2.469,-0.7693,0.5561,1
0.1688,0.8843,-2.422,-0.9996,0.5329,1
0.179,0.8914,-2.676,-0.6875,0.5777,1
0.1647,0.8705,-3.039,-1.161,0.561,1
0.1666,0.8716,-3.105,-1.082,0.5712,1
0.1683,0.8807,-2.379,-0.7642,0.55,1
0.1708,0.8889,-2.038,-0.6535,0.5338,1
0.1654,0.8791,-2.256,-0.9298,0.5264,1
0.1842,0.9097,-2.228,-0.7161,0.543,1
0.1746,0.8936,-2.466,-0.9633,0.5391,1
0.1694,0.8855,-2.225,-0.7962,0.5356,1
0.1682,0.8809,-2.506,-0.926,0.5451,1
0.1763,0.8909,-2.644,-0.8259,0.5632,1
0.1684,0.878,-2.912,-1.11,0.5571,1
0.1672,0.8802,-2.409,-0.8936,0.5409,1
0.1603,0.8585,-3.69,-1.461,0.5754,1
0.1666,0.8808,-2.391,-1.025,0.5285,1
0.1696,0.8844,-2.51,-0.9977,0.5394,1
0.1712,0.8845,-2.648,-0.9535,0.5526,1
0.1701,0.8821,-2.493,-0.7684,0.5578,1
0.1685,0.8788,-2.559,-0.8061,0.5591,1
0.1678,0.885,-2.246,-1.03,0.5172,1
0.1724,0.8873,-2.7,-1.052,0.5479,1
0.1724,0.8881,-2.671,-1.075,0.5442,1
0.1689,0.8846,-2.343,-0.925,0.5333,1
0.1763,0.8918,-2.625,-0.8465,0.5601,1
0.1777,0.894,-2.508,-0.732,0.5622,1
0.1697,0.8864,-2.308,-0.9066,0.5323,1
0.167,0.884,-2.189,-1.006,0.5148,1
0.1727,0.8888,-2.736,-1.156,0.5421,1
0.1677,0.8796,-2.527,-0.9176,0.5473,1
0.1724,0.884,-2.74,-0.892,0.5639,1
0.1673,0.8819,-2.448,-1.06,0.5298,1
0.168,0.88,-2.449,-0.8267,0.5496,1
0.1693,0.883,-2.581,-1.006,0.5436,1
0.1719,0.8911,-2.203,-0.8353,0.5304,1
0.1689,0.8797,-2.476,-0.7423,0.559,1
0.1788,0.8952,-2.518,-0.7186,0.5641,1
0.1616,0.8642,-3.194,-1.256,0.563,1
0.1619,0.8661,-3.116,-1.286,0.5561,1
0.1774,0.9021,-2.076,-0.7704,0.5261,1
0.1714,0.8897,-2.315,-0.9332,0.5306,1
0.1718,0.8846,-2.625,-0.8712,0.558,1
0.1759,0.8904,-2.684,-0.8682,0.5622,1
0.1721,0.8867,-2.626,-0.971,0.5497,1
0.171,0.8828,-2.862,-1.074,0.5568,1
0.1689,0.8834,-2.423,-0.9172,0.5399,1
0.1679,0.8837,-2.342,-1.008,0.5264,1
0.1655,0.8709,-3.106,-1.16,0.5651,1
0.1746,0.8887,-2.679,-0.8892,0.5601,1
0.1693,0.8792,-2.898,-1.064,0.5599,1
0.1671,0.8831,-2.195,-0.9204,0.5225,1
0.1871,0.9123,-2.273,-0.6779,0.55,1
0.1689,0.8824,-2.451,-0.8773,0.5453,1
0.1682,0.8853,-2.196,-0.9283,0.5218,1
0.1658,0.8633,-3.563,-1.105,0.595,1
0.1699,0.8845,-2.549,-1.002,0.5417,1
0.168,0.8805,-2.64,-1.063,0.5431,1
0.1689,0.8812,-2.464,-0.8133,0.5518,1
0.1751,0.8874,-2.99,-1.074,0.5648,1
0.1677,0.8827,-2.371,-0.9858,0.5303,1
0.1737,0.8881,-2.668,-0.9215,0.5566,1
0.1686,0.8853,-2.249,-0.9182,0.5268,1
0.1663,0.8814,-2.257,-0.968,0.5232,1
0.1872,0.896,-3.401,-1.082,0.5881,1
0.1664,0.8703,-3.261,-1.169,0.5735,1
0.1664,0.8789,-2.499,-1.006,0.538,1
0.1675,0.8844,-2.183,-0.9601,0.5181,1
0.163,0.8647,-3.342,-1.247,0.5721,1
0.1726,0.8857,-2.751,-0.9832,0.557,1
0.1723,0.8877,-2.563,-0.9388,0.548,1
0.1623,0.8663,-3.114,-1.236,0.5597,1
0.1741,0.8889,-2.643,-0.9091,0.556,1
0.1709,0.8853,-2.586,-0.9742,0.5467,1
0.1702,0.886,-2.497,-1.019,0.5366,1
0.1733,0.8859,-2.867,-1.032,0.5606,1
0.16,0.8609,-3.198,-1.241,0.5644,1
0.1676,0.8842,-2.193,-0.9347,0.5211,1
0.1678,0.8765,-2.954,-1.115,0.5594,1
0.1626,0.8642,-2.713,-0.7396,0.5755,1
0.1634,0.8692,-2.277,-0.5555,0.5619,1
0.1617,0.8654,-2.525,-0.7317,0.5634,1
0.1631,0.8728,-2.246,-0.7792,0.5387,1
0.1642,0.8681,-2.7,-0.7689,0.5719,1
0.1693,0.8748,-2.696,-0.66,0.5815,1
0.1634,0.8691,-2.338,-0.5982,0.5623,1
0.1827,0.885,-3.197,-0.7135,0.6073,1
0.1668,0.8715,-2.824,-0.8166,0.5759,1
0.1659,0.8824,-2.088,-0.9516,0.5113,1
0.1731,0.8903,-2.617,-1.079,0.5401,1
0.1786,0.8919,-2.678,-0.7301,0.5739,1
0.1731,0.8865,-2.707,-0.9393,0.5578,1
0.1692,0.8837,-2.455,-0.9331,0.5409,1
0.1736,0.8878,-2.571,-0.8296,0.5579,1
0.169,0.8844,-2.453,-1.009,0.5343,1
0.1665,0.8784,-2.545,-1.005,0.5412,1
0.1756,0.891,-2.553,-0.7985,0.5594,1
0.1676,0.8823,-2.47,-1.068,0.5307,1
0.1784,0.891,-2.751,-0.7805,0.5743,1
0.1681,0.8848,-2.297,-1.014,0.5224,1
0.1696,0.8804,-2.849,-1.07,0.5563,1
0.1641,0.8707,-2.871,-1.099,0.5554,1
0.1606,0.8628,-3.06,-1.167,0.5618,1
0.1793,0.8908,-2.876,-0.8228,0.5786,1
0.1679,0.8765,-2.967,-1.114,0.5602,1
0.18,0.8907,-2.808,-0.7162,0.5837,1
0.1701,0.8809,-2.505,-0.7126,0.5637,1
0.1606,0.8614,-3.231,-1.22,0.5678,1
0.1702,0.8875,-2.259,-0.8687,0.5319,1
0.1699,0.8791,-2.701,-0.8252,0.5671,1
0.1693,0.8862,-2.353,-0.9954,0.5281,1
0.1757,0.8949,-2.444,-0.9092,0.5421,1
0.1638,0.8709,-2.848,-1.12,0.5522,1
0.1673,0.8806,-2.333,-0.8395,0.54,1
0.1707,0.8897,-2.15,-0.847,0.5252,1
0.1725,0.8835,-2.579,-0.7126,0.5688,1
0.187,0.9053,-3.047,-1.172,0.5606,1
0.1666,0.8795,-2.333,-0.8598,0.5382,1
0.1658,0.8815,-2.252,-1.073,0.5142,1
0.1671,0.8836,-2.216,-0.9878,0.5184,1
0.1874,0.8958,-3.158,-0.8444,0.5938,1
0.1676,0.8782,-2.763,-1.062,0.5514,1
0.1767,0.8904,-2.639,-0.7667,0.5681,1
0.163,0.8639,-3.378,-1.229,0.5755,1
0.177,0.8927,-2.551,-0.7675,0.562,1
0.1789,0.9007,-2.564,-1.072,0.5371,1
0.1677,0.8817,-2.498,-1.047,0.5344,1
0.1677,0.8818,-2.472,-1.021,0.5347,1
0.1732,0.8868,-2.715,-0.9528,0.5572,1
0.169,0.8804,-2.728,-1.016,0.5528,1
0.07387,0.6069,-5.57,-0.9215,0.6922,0
0.1069,0.7,-7.814,-0.837,0.7565,0
0.1226,0.7479,-5.688,-0.7333,0.7099,0
0.1311,0.7918,-3.12,-0.7409,0.6005,0
0.1274,0.7534,-5.182,-0.4324,0.7176,0
0.1299,0.7882,-3.376,-0.834,0.6069,0
0.1291,0.785,-3.392,-0.7653,0.6136,0
0.1518,0.8302,-4.091,-1.045,0.6257,0
0.119,0.7605,-4.402,-1.296,0.621,0
0.1405,0.8171,-3.166,-0.9653,0.5842,0
0.1667,0.8636,-3.691,-1.151,0.5982,0
0.1475,0.8258,-3.846,-1.044,0.6142,0
0.1582,0.84,-4.327,-1.162,0.6276,0
0.1214,0.7671,-4.011,-1.159,0.6133,0
0.1605,0.8446,-4.181,-1.106,0.6252,0
0.1358,0.8018,-3.425,-0.8278,0.6101,0
0.1033,0.7021,-4.053,-0.1123,0.7052,0
0.1651,0.86,-3.82,-1.204,0.6007,0
0.1628,0.8556,-3.856,-1.195,0.6031,0
0.16,0.8379,-4.508,-1.1,0.6399,0
0.1428,0.8215,-3.105,-0.8819,0.5876,0
0.1445,0.8259,-3.144,-0.9374,0.5852,0
0.1498,0.8307,-3.73,-0.9948,0.6123,0
0.1631,0.8587,-3.595,-1.123,0.5954,0
0.1405,0.8174,-2.971,-0.8612,0.5812,0
0.1311,0.7909,-3.264,-0.7521,0.6077,0
0.1613,0.8575,-3.648,-1.264,0.5874,0
0.1401,0.8159,-2.961,-0.8201,0.5841,0
0.1312,0.7938,-4.058,-1.344,0.602,0
0.1435,0.8245,-2.866,-0.8177,0.5784,0
0.1315,0.7923,-3.269,-0.7944,0.6044,0
0.1647,0.859,-3.847,-1.206,0.6018,0
0.1663,0.8621,-3.569,-1.017,0.6023,0
0.1267,0.78,-3.703,-0.9712,0.6128,0
0.1497,0.8304,-3.657,-0.9497,0.6122,0
0.1279,0.7836,-3.515,-0.928,0.6066,0
0.1259,0.7782,-3.858,-1.061,0.6134,0
0.1384,0.8129,-3.094,-0.9755,0.5791,0
0.1316,0.7597,-5.497,-0.5353,0.7193,0
0.1348,0.801,-4.209,-1.352,0.6085,0
0.1709,0.8685,-3.81,-1.189,0.6013,0
0.139,0.8141,-3.489,-1.193,0.5843,0
0.1236,0.7708,-4.115,-1.066,0.6253,0
0.1572,0.8387,-4.253,-1.124,0.6271,0
0.1651,0.858,-4.118,-1.342,0.605,0
0.1278,0.7842,-3.447,-0.948,0.6014,0
0.1619,0.8522,-3.935,-1.167,0.6091,0
0.1404,0.8171,-3.11,-0.9467,0.5825,0
0.1278,0.7825,-3.844,-1.033,0.615,0
0.1539,0.8324,-4.228,-1.074,0.6297,0
0.1348,0.8013,-3.87,-1.189,0.6043,0
0.1286,0.7859,-3.659,-1.028,0.6061,0
0.1256,0.7767,-3.763,-0.9706,0.6159,0
0.1523,0.8298,-4.217,-1.067,0.6298,0
0.1326,0.7964,-4.204,-1.373,0.6067,0
0.1309,0.7586,-5.573,-0.5648,0.7193,0
0.1642,0.8606,-3.745,-1.246,0.5938,0
0.1495,0.8257,-4.491,-1.276,0.6264,0
0.132,0.7932,-3.166,-0.7216,0.6049,0
0.1492,0.8331,-3.312,-0.9002,0.5979,0
0.08686,0.6549,-5.154,-0.7619,0.6902,0
0.1008,0.7003,-2.815,-0.333,0.6205,0
0.1131,0.7409,-2.42,-0.3386,0.5939,0
0.1126,0.7411,-2.762,-0.6624,0.5856,0
0.1279,0.7841,-2.576,-0.4996,0.5886,0
0.149,0.8382,-2.803,-0.8819,0.5689,0
0.1497,0.8295,-4.052,-1.159,0.6153,0
0.1347,0.8029,-3.716,-1.232,0.5933,0
0.1284,0.756,-5.311,-0.5055,0.7158,0
0.1667,0.8626,-3.798,-1.194,0.6004,0
0.1281,0.7832,-3.462,-0.8323,0.6117,0
0.1254,0.7778,-3.878,-1.124,0.6096,0
0.1599,0.8555,-3.654,-1.282,0.5864,0
0.1297,0.7873,-3.431,-0.8281,0.6104,0
0.1404,0.8163,-2.945,-0.7935,0.5854,0
0.1264,0.7781,-3.735,-0.9122,0.6192,0
0.1639,0.8578,-3.932,-1.275,0.601,0
0.1455,0.8276,-2.803,-0.6833,0.5863,0
0.1602,0.8436,-4.186,-1.092,0.6265,0
0.1027,0.7013,-3.986,-0.1469,0.699,0
0.1307,0.7888,-3.225,-0.6696,0.6128,0
0.159,0.8447,-3.943,-1.043,0.619,0
0.131,0.7934,-4.035,-1.343,0.601,0
0.1367,0.8051,-2.877,-0.5858,0.5999,0
0.1449,0.8274,-2.893,-0.8162,0.5803,0
0.1428,0.8222,-2.949,-0.8279,0.5827,0
0.1672,0.8663,-3.638,-1.201,0.5916,0
0.1638,0.8601,-3.773,-1.273,0.5932,0
0.1453,0.8284,-3.057,-0.9425,0.5796,0
0.1332,0.7984,-3.767,-1.198,0.5985,0
0.13,0.787,-3.612,-0.8574,0.6174,0
0.1668,0.8626,-3.79,-1.185,0.6006,0
0.1411,0.8187,-2.992,-0.8697,0.5818,0
0.1401,0.8157,-3.515,-1.146,0.5893,0
0.1491,0.8278,-3.99,-1.088,0.6177,0
0.1524,0.8326,-4.033,-1.062,0.6217,0
0.1344,0.8024,-3.365,-1.048,0.5888,0
0.1309,0.7929,-3.796,-1.198,0.6,0
0.1646,0.8598,-3.694,-1.137,0.5994,0
0.1256,0.7772,-3.692,-0.9628,0.613,0
0.1301,0.7918,-4.085,-1.419,0.598,0
0.1331,0.7959,-4.04,-1.181,0.6131,0
0.1322,0.7956,-4.028,-1.292,0.6043,0
0.1542,0.8405,-4.29,-1.478,0.6033,0
0.1202,0.762,-4.508,-1.207,0.632,0
0.1256,0.7505,-5.302,-0.4847,0.7172,0
0.1665,0.858,-3.989,-1.148,0.6131,0
0.1354,0.802,-3.235,-0.7857,0.6032,0
0.1332,0.798,-3.765,-1.154,0.6017,0
0.1329,0.7977,-3.733,-1.178,0.5983,0
0.1371,0.8071,-3.371,-0.9469,0.5973,0
0.1661,0.8618,-3.726,-1.142,0.6007,0
0.1407,0.8179,-2.965,-0.8537,0.5815,0
0.1647,0.8614,-3.752,-1.244,0.5943,0
0.1611,0.8566,-3.671,-1.249,0.5898,0
0.1664,0.8591,-3.992,-1.21,0.6086,0
0.1411,0.8174,-3.278,-0.972,0.5901,0
0.1321,0.7961,-4.065,-1.362,0.601,0
0.1374,0.8097,-3.303,-1.025,0.5872,0
0.1328,0.7946,-3.321,-0.7639,0.6099,0
0.1669,0.8528,-4.282,-1.141,0.6271,0
0.1303,0.7891,-3.432,-0.861,0.6077,0
0.1292,0.7853,-3.567,-0.8555,0.6153,0
0.1409,0.8172,-3.025,-0.8261,0.5875,0
0.1319,0.7937,-3.429,-0.8993,0.6044,0
0.166,0.8622,-3.688,-1.14,0.5989,0
0.1296,0.7868,-3.54,-0.871,0.6126,0
0.1425,0.8203,-3.332,-0.9921,0.5915,0
0.129,0.7847,-3.76,-0.9367,0.6185,0
0.1678,0.8555,-4.346,-1.245,0.6223,0
0.1648,0.8604,-3.972,-1.369,0.5961,0
0.1428,0.8222,-2.848,-0.7464,0.5835,0
0.1341,0.7993,-3.54,-0.9938,0.6026,0
0.1405,0.8172,-2.939,-0.8314,0.5818,0
0.1333,0.7958,-3.254,-0.7334,0.6088,0
0.1346,0.8008,-3.74,-1.112,0.6037,0
0.1326,0.7934,-3.229,-0.6772,0.6123,0
0.1445,0.8273,-2.789,-0.8069,0.5745,0
0.1272,0.7536,-5.232,-0.4659,0.7165,0
0.1313,0.7931,-3.839,-1.166,0.6045,0
0.1333,0.7963,-3.036,-0.6416,0.6044,0
0.1247,0.7765,-3.797,-1.128,0.6053,0
0.1306,0.7921,-4.068,-1.326,0.6038,0
0.1388,0.8134,-3.089,-0.9445,0.5813,0
0.163,0.8573,-3.745,-1.176,0.5991,0
0.132,0.791,-3.37,-0.6936,0.6187,0
0.1428,0.821,-3.288,-0.9706,0.5907,0
0.1556,0.8363,-4.175,-1.084,0.6266,0
0.1294,0.7896,-4.101,-1.381,0.6013,0
