 Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Planarity, Linearity, Surface Variation, Sphericity, Verticality, Mean Intensity, STD Intensity, ExpectedValuex, ExpectedValuey, ExpectedValuez, Variancex, Variancey, Variancez, MeanVar, Distance, MeanVel, MaxVel, MeanAcc, MaxAcc, MeanAVel, Class
2.398,1.23,1.649,0.5847,0.1633,0.8614,-3.439,-2.325,-1.114,0.5877,0.421,0.919,51.45,48.93,0.1553,0.255,0.01967,0.8156,0.3945,0.2066,0.4723,1.502,0.2509,2.119,0.002843,17.88,-0.004951,1
1.892,1.24,2.16,0.6067,0.1677,0.8654,-3.611,-2.51,-1.101,0.5979,0.4414,0.893,52.64,50.52,0.4181,0.1036,0.01259,0.5125,0.6986,0.2109,0.474,1.678,0.2509,2.119,0.002843,17.88,-0.004951,1
1.402,1.1,2.455,0.5053,0.123,0.7471,-4.749,-4.433,-0.3158,0.7128,0.4229,0.9617,51.49,48.58,0.299,0.429,0.08041,0.2579,0.8485,0.1658,0.424,0.8939,0.2509,2.119,0.002843,17.88,-0.004951,1
1.969,1.09,1.602,0.4681,0.1292,0.7861,-3.502,-2.629,-0.8728,0.6105,0.3492,0.9295,52.44,48.44,0.06793,0.3074,0.0448,0.5961,0.3385,0.1694,0.368,1.162,0.2509,2.119,0.002843,17.88,-0.004951,1
1.646,1.22,2.333,0.5761,0.1601,0.8558,-3.562,-2.356,-1.206,0.5873,0.4125,0.9022,53.96,52.15,0.3318,0.485,0.01679,0.4234,0.7542,0.202,0.4599,2.015,0.2509,2.119,0.002843,17.88,-0.004951,1
2.496,1.23,1.779,0.6116,0.1663,0.8588,-3.929,-2.777,-1.152,0.61,0.4488,0.8703,50.39,42.96,0.3623,0.239,0.008669,0.8832,0.4302,0.2072,0.5069,1.434,0.2509,2.119,0.002843,17.88,-0.004951,1
1.967,1.21,1.973,0.6141,0.1667,0.86,-4.002,-2.769,-1.233,0.6074,0.4476,0.8818,50.83,47.71,0.1883,0.4731,0.0005052,0.61,0.5715,0.2013,0.4609,1.872,0.2509,2.119,0.002843,17.88,-0.004951,1
1.813,1.1,1.598,0.4825,0.1336,0.7955,-3.334,-2.62,-0.714,0.6149,0.3651,0.911,54.47,51.42,0.167,0.3176,0.04913,0.5111,0.3835,0.1753,0.3566,1.176,0.2509,2.119,0.002843,17.88,-0.004951,1
1.696,1.22,2.432,0.597,0.1633,0.856,-3.833,-2.668,-1.165,0.6043,0.4354,0.9077,51.6,49.18,0.2899,0.4432,0.0007491,0.4246,0.8274,0.2016,0.4845,0.9533,0.2509,2.119,0.002843,17.88,-0.004951,1
2.507,1.21,1.743,0.5871,0.1613,0.8547,-3.758,-2.567,-1.19,0.5986,0.4253,0.9046,52.62,50.16,0.3513,0.308,0.01023,0.8624,0.4238,0.1997,0.4953,1.485,0.2509,2.119,0.002843,17.88,-0.004951,1
