Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Class
2.479,1.22,1.674,0.6144,0.1675,0.8625,-3.934,4
2.537,1.08,1.586,0.5838,0.1546,0.8335,-4.441,4
1.862,1.09,1.193,0.4678,0.1294,0.7867,-3.438,4
2.295,1.08,1.661,0.4867,0.1176,0.7384,-5.536,4
1.676,1.22,2.026,0.5042,0.1426,0.8219,-3.141,4
1.604,1.08,1.58,0.4685,0.1284,0.7837,-3.633,4
1.959,1.21,1.902,0.5827,0.1606,0.8543,-3.711,4
1.895,1.22,1.71,0.4912,0.1409,0.8188,-2.864,4
1.317,1.09,1.661,0.4588,0.1262,0.7796,-3.637,4
1.835,1.22,1.609,0.486,0.1384,0.8099,-2.831,4
2.421,1.08,1.717,0.6026,0.1584,0.8394,-4.675,4
1.843,1.22,1.865,0.4842,0.1387,0.8157,-2.97,4
2.491,1.08,1.63,0.5416,0.147,0.8251,-3.939,4
2.207,1.22,1.643,0.6184,0.1674,0.8588,-3.99,4
1.941,1.1,1.582,0.4718,0.1301,0.7886,-3.526,4
1.317,1.08,1.7,0.4614,0.1293,0.7875,-3.2,4
2.009,1.08,1.531,0.4635,0.1302,0.7891,-3.087,4
1.479,1.08,2.023,0.4756,0.1306,0.7885,-3.569,4
1.79,1.21,1.758,0.4891,0.1379,0.8119,-3.258,4
2.325,1.08,1.568,0.5428,0.1474,0.8245,-3.859,4
2.457,1.21,1.714,0.5851,0.1634,0.8615,-3.436,4
1.652,1.09,1.886,0.4611,0.1278,0.7837,-3.462,4
2.504,1.08,1.47,0.5796,0.1527,0.8298,-4.588,4
1.665,1.08,1.575,0.4761,0.1315,0.7921,-3.498,4
1.459,1.08,2.45,0.576,0.1539,0.834,-4.225,4
1.704,1.22,1.93,0.4902,0.1383,0.8123,-3.225,4
1.627,1.09,2.249,0.5907,0.1567,0.8383,-4.456,4
1.858,1.08,1.576,0.4676,0.1308,0.7898,-3.162,4
1.232,1.09,1.791,0.4626,0.1285,0.7849,-3.397,4
1.902,1.09,1.91,0.4769,0.1319,0.7973,-3.689,4
1.774,1.23,2.421,0.5988,0.1639,0.8581,-3.845,4
1.829,1.09,1.79,0.4746,0.1306,0.7917,-3.699,4
1.822,1.1,1.576,0.4686,0.1289,0.7847,-3.547,4
2.344,1.21,1.671,0.6022,0.1623,0.8546,-4.263,4
2.504,1.1,1.626,0.5659,0.1514,0.8303,-4.216,4
1.791,1.22,1.736,0.4849,0.1388,0.8137,-2.909,4
1.351,1.1,1.663,0.468,0.1324,0.7947,-2.926,4
2.136,1.09,1.809,0.5685,0.1542,0.8405,-4.042,4
1.558,1.09,1.747,0.4818,0.1322,0.7951,-3.729,4
1.689,1.1,1.567,0.4688,0.1299,0.7872,-3.351,4
1.607,1.09,2.506,0.5896,0.1581,0.8428,-4.213,4
1.667,1.09,1.289,0.4584,0.1264,0.7794,-3.552,4
2.562,1.08,1.574,0.5567,0.1502,0.8292,-4.035,4
2.511,1.08,1.621,0.5957,0.1592,0.8448,-4.319,4
1.36,1.09,1.907,0.4562,0.1229,0.7705,-4.105,4
2.462,1.23,1.702,0.6015,0.1661,0.8627,-3.629,4
2.257,1.22,1.677,0.5851,0.1637,0.8626,-3.41,4
1.799,1.22,1.773,0.493,0.1389,0.8135,-3.245,4
2.229,1.24,1.624,0.6029,0.1659,0.8631,-3.756,4
2.539,1.09,1.65,0.5849,0.1572,0.8405,-4.116,4
1.79,1.1,1.609,0.458,0.1238,0.7712,-3.918,4
2.496,1.09,1.681,0.601,0.1607,0.8445,-4.202,4
1.733,1.09,1.598,0.4674,0.1304,0.7888,-3.203,4
1.365,1.08,1.677,0.4625,0.1288,0.7855,-3.301,4
1.996,1.09,1.84,0.5272,0.1408,0.8088,-4.2,4
1.672,1.21,1.714,0.4873,0.1393,0.8155,-2.968,4
1.728,1.08,1.592,0.4599,0.127,0.7814,-3.538,4
2.061,1.22,1.862,0.5976,0.1648,0.8599,-3.635,4
1.423,1.08,1.618,0.4705,0.1283,0.7828,-3.713,4
1.702,1.22,2.472,0.5826,0.1602,0.8535,-3.773,4
2.002,1.09,1.788,0.4876,0.1343,0.8016,-3.718,4
1.73,1.09,1.918,0.4855,0.1354,0.8053,-3.479,4
1.672,1.1,1.583,0.4576,0.1225,0.7681,-4.175,4
2.498,1.09,1.828,0.5775,0.1535,0.8362,-4.508,4
2.216,1.22,1.687,0.5807,0.1599,0.8541,-3.774,4
1.962,1.08,1.645,0.4733,0.13,0.7908,-3.761,4
1.593,1.09,1.862,0.4666,0.13,0.7877,-3.23,4
1.931,1.09,1.634,0.457,0.1237,0.7715,-3.919,4
1.643,1.21,2.362,0.604,0.1638,0.857,-4.066,4
1.965,1.12,1.512,0.4692,0.132,0.7938,-3.087,4
1.246,1.1,1.723,0.4507,0.1214,0.7675,-4.136,4
1.649,1.1,1.819,0.4586,0.1251,0.776,-3.781,4
1.703,1.1,1.575,0.4666,0.1288,0.7852,-3.493,4
2.463,1.09,1.707,0.5841,0.1567,0.8402,-4.174,4
2.531,1.09,1.613,0.5845,0.1566,0.8391,-4.169,4
1.419,1.09,1.936,0.4446,0.1226,0.771,-3.621,4
1.676,1.23,2.314,0.5848,0.1626,0.8587,-3.492,4
1.612,1.09,1.971,0.4504,0.1256,0.7792,-3.393,4
2.511,1.23,1.684,0.599,0.1649,0.8608,-3.718,4
2.125,1.22,1.724,0.6063,0.166,0.8606,-3.81,4
2.459,1.23,1.697,0.6067,0.1658,0.8594,-3.826,4
1.843,1.08,1.589,0.4703,0.1288,0.7844,-3.639,4
2.419,1.22,1.713,0.5771,0.1592,0.8531,-3.718,4
1.847,1.08,1.598,0.4633,0.1269,0.7797,-3.656,4
1.723,1.08,1.305,0.4707,0.1286,0.7837,-3.69,4
1.873,1.22,1.815,0.4922,0.138,0.8118,-3.362,4
1.997,1.23,1.951,0.6161,0.1671,0.8602,-4.011,4
2.258,1.09,1.705,0.5519,0.1484,0.8257,-4.117,4
2.384,1.1,1.618,0.5529,0.149,0.8274,-4.063,4
1.563,1.1,1.599,0.4633,0.1289,0.7862,-3.358,4
1.642,1.1,1.579,0.467,0.13,0.7885,-3.299,4
1.744,1.08,1.612,0.4577,0.1251,0.7765,-3.769,4
1.783,1.09,1.65,0.4818,0.1306,0.7922,-4.082,4
2.023,1.31,1.765,0.5204,0.1463,0.8294,-3.281,4
1.705,1.22,2.175,0.5863,0.1624,0.8587,-3.617,4
1.263,1.08,1.939,0.4609,0.1289,0.7855,-3.185,4
1.691,1.22,2.48,0.5775,0.1596,0.8526,-3.623,4
1.569,1.1,1.604,0.4793,0.1311,0.7893,-3.64,4
1.517,1.18,1.805,0.4967,0.136,0.805,-3.859,4
2.321,1.1,1.589,0.5428,0.1479,0.8273,-3.852,4
2.439,1.22,1.705,0.5957,0.1614,0.8523,-4.083,4
2.414,1.22,1.656,0.5979,0.1626,0.8541,-3.974,4
1.879,1.22,1.703,0.4893,0.1374,0.8095,-3.302,4
1.739,1.09,1.87,0.4842,0.1329,0.7969,-3.742,4
1.809,1.09,1.884,0.4802,0.1325,0.7976,-3.691,4
2.462,1.23,1.698,0.6109,0.1658,0.858,-3.971,4
2.484,1.09,1.587,0.574,0.1536,0.833,-4.147,4
1.276,1.21,1.819,0.4811,0.136,0.8041,-3.023,4
2.354,1.22,1.692,0.5799,0.1625,0.8606,-3.368,4
2.511,1.09,1.825,0.5755,0.1559,0.8438,-4.104,4
1.495,1.09,1.82,0.4781,0.1318,0.7962,-3.732,4
1.938,1.22,1.596,0.4914,0.1405,0.818,-2.942,4
1.344,1.08,1.897,0.4622,0.1261,0.7787,-3.785,4
2.484,1.1,1.313,0.5241,0.125,0.749,-5.505,4
1.955,1.22,2.072,0.611,0.1657,0.8576,-3.997,4
1.701,1.08,1.592,0.4605,0.1271,0.7812,-3.529,4
1.953,1.09,1.663,0.4758,0.1307,0.792,-3.739,4
2.391,1.23,1.656,0.5937,0.1642,0.8602,-3.616,4
1.704,1.22,2.497,0.6041,0.1648,0.8583,-3.893,4
2.517,1.1,1.634,0.573,0.1551,0.8398,-4.029,4
1.689,1.08,1.577,0.4613,0.1275,0.7828,-3.504,4
1.698,1.09,2.001,0.4847,0.1358,0.8052,-3.339,4
1.588,1.1,1.566,0.4708,0.1305,0.7893,-3.406,4
1.967,1.08,1.501,0.471,0.1305,0.7926,-3.595,4
1.953,1.23,1.597,0.4819,0.1371,0.807,-2.854,4
2.454,1.22,1.653,0.5803,0.1613,0.8578,-3.559,4
1.944,1.09,1.507,0.4645,0.1297,0.7868,-3.183,4
1.714,1.09,1.883,0.4827,0.1311,0.7938,-4.047,4
1.599,1.1,2.496,0.5579,0.1525,0.8361,-3.776,4
1.897,1.09,1.769,0.4983,0.1338,0.7977,-4.234,4
1.716,1.09,1.598,0.466,0.1289,0.7858,-3.489,4
1.983,1.12,1.585,0.4697,0.13,0.788,-3.416,4
1.814,1.08,1.61,0.4672,0.1288,0.7847,-3.502,4
2.205,1.23,1.652,0.6156,0.1671,0.8612,-4.018,4
1.889,1.12,1.225,0.4697,0.1306,0.789,-3.251,4
2.392,1.09,1.64,0.5931,0.1594,0.8464,-4.209,4
1.576,1.1,2.443,0.5974,0.1602,0.8445,-4.13,4
2.258,1.09,1.607,0.5743,0.154,0.834,-4.122,4
2.346,1.09,1.596,0.5797,0.1562,0.8384,-4.006,4
1.492,1.09,1.615,0.4682,0.1296,0.7858,-3.325,4
1.886,1.22,1.621,0.4938,0.1398,0.8125,-2.936,4
2.321,1.22,1.79,0.5997,0.1645,0.8602,-3.833,4
1.29,1.09,1.856,0.4713,0.1296,0.7864,-3.553,4
2.532,1.23,1.754,0.6016,0.1651,0.8588,-3.717,4
2.478,1.21,1.628,0.6008,0.1635,0.8567,-3.982,4
2.542,1.21,1.598,0.5875,0.1592,0.8466,-3.985,4
1.576,1.09,1.568,0.4564,0.1268,0.7815,-3.447,4
1.735,1.23,1.75,0.4882,0.1382,0.8111,-3.103,4
1.265,1.09,1.773,0.3954,0.09837,0.6886,-4.236,4
2.383,1.09,1.563,0.5512,0.1478,0.8242,-4.172,4
2.527,1.09,1.626,0.5983,0.16,0.8434,-4.185,4
2.432,1.21,1.678,0.601,0.1645,0.8587,-3.835,4
1.278,1.09,1.847,0.4596,0.1269,0.7813,-3.559,4
2.494,1.22,1.695,0.6004,0.1644,0.8599,-3.866,4
2.237,1.22,1.729,0.5944,0.1637,0.8587,-3.705,4
1.626,1.1,2.483,0.5549,0.1494,0.8277,-4.089,4
1.396,1.08,2.457,0.5364,0.1391,0.7942,-4.277,4
1.217,1.08,2.54,0.4647,0.1098,0.7174,-5.895,4
1.533,1.52,1.913,0.5599,0.1393,0.7868,-5.2,2
1.667,1.52,1.688,0.5038,0.1476,0.8337,-2.271,2
1.936,1.48,1.554,0.4829,0.1421,0.8251,-2.456,2
1.246,1.54,1.379,0.3719,0.1018,0.7032,-3.067,2
1.568,1.53,0.623,0.3246,0.06981,0.6206,-11.58,2
1.578,1.54,0.7884,0.3139,0.07161,0.6218,-9.31,2
1.537,1.55,0.7613,0.3115,0.07136,0.6283,-9.088,2
1.629,1.41,0.7433,0.2936,0.06636,0.6065,-9.676,2
1.594,1.48,0.7628,0.2937,0.07059,0.6138,-7.537,2
1.573,1.46,0.7143,0.2963,0.06609,0.6066,-10.24,2
1.26,1.33,0.7389,0.2624,0.06282,0.5773,-7.679,2
1.637,1.46,0.7513,0.2901,0.06575,0.6001,-9.635,2
1.636,1.46,0.7123,0.3221,0.07448,0.6419,-8.598,2
1.519,1.48,0.7481,0.304,0.07171,0.6254,-7.984,2
1.327,1.43,0.7376,0.2981,0.07313,0.6219,-6.887,2
1.575,1.5,0.8076,0.3116,0.07458,0.6339,-7.618,2
1.438,1.51,0.7521,0.295,0.07203,0.6143,-7.034,2
1.648,1.52,0.7093,0.3166,0.06943,0.625,-10.94,2
1.528,1.52,0.7695,0.3011,0.07029,0.6146,-8.526,2
1.681,1.45,0.7698,0.3011,0.06975,0.6186,-8.71,2
1.604,1.49,0.7331,0.3156,0.0707,0.6268,-10.07,2
1.561,1.58,0.8049,0.3193,0.07268,0.6259,-9.355,2
1.514,1.56,0.7798,0.3065,0.06701,0.6087,-11.02,2
1.416,1.56,0.8471,0.2958,0.06884,0.6108,-8.639,2
1.659,1.61,0.8304,0.3329,0.07565,0.6478,-9.417,2
1.64,1.63,0.8874,0.3263,0.08,0.6504,-6.916,2
1.745,1.62,0.9033,0.3073,0.07428,0.6288,-7.363,2
1.495,1.64,0.9171,0.3256,0.07447,0.6439,-8.988,2
1.402,1.63,0.9474,0.3138,0.06993,0.626,-10.21,2
1.398,1.52,0.9153,0.3112,0.07034,0.6288,-9.276,2
1.355,1.66,0.9102,0.2951,0.06799,0.6098,-8.993,2
1.529,1.55,0.93,0.3208,0.07426,0.6321,-8.804,2
1.474,1.55,0.9605,0.2914,0.06902,0.6124,-7.843,2
1.411,1.56,0.9298,0.3031,0.06992,0.6199,-8.871,2
1.498,1.55,0.9478,0.2893,0.06938,0.6098,-7.577,2
1.593,1.58,0.9491,0.32,0.07481,0.6353,-8.491,2
1.328,1.59,0.8605,0.2877,0.06746,0.6052,-8.321,2
1.336,1.6,0.9424,0.2926,0.06861,0.6058,-8.359,2
1.434,1.61,0.9248,0.3076,0.07209,0.6173,-8.232,2
1.61,1.52,0.9683,0.2775,0.06815,0.6018,-6.67,2
1.446,1.53,0.9324,0.299,0.06979,0.6173,-8.452,2
1.436,1.54,0.8278,0.2758,0.0645,0.5858,-8.427,2
1.454,1.56,0.9042,0.2894,0.06901,0.6003,-7.604,2
1.375,1.6,0.8572,0.271,0.06107,0.5683,-9.276,2
1.081,1.62,0.8667,0.266,0.05762,0.5532,-10.3,2
1.14,1.53,0.801,0.2713,0.06351,0.5734,-7.862,2
1.468,1.55,0.885,0.2815,0.06768,0.5952,-7.451,2
1.421,1.56,0.8829,0.2793,0.06324,0.5783,-9.139,2
1.374,1.6,0.8746,0.2865,0.0692,0.5996,-7.21,2
1.54,1.61,0.7218,0.3006,0.06969,0.6088,-8.622,2
1.596,1.55,0.6947,0.2804,0.06593,0.5898,-8.147,2
1.593,1.57,0.6749,0.2898,0.06694,0.5892,-8.092,2
1.727,1.57,0.6812,0.2895,0.06784,0.593,-7.804,2
1.537,1.57,0.6957,0.2686,0.0637,0.572,-7.397,2
1.479,1.57,0.6726,0.2799,0.06279,0.5724,-8.883,2
1.599,1.56,0.7273,0.3004,0.06729,0.595,-9.201,2
1.134,1.58,0.7695,0.2712,0.0598,0.551,-7.63,2
1.072,1.49,0.7548,0.2603,0.06036,0.5488,-6.245,2
1.5,1.58,0.7249,0.2757,0.06686,0.5801,-6.275,2
1.333,1.53,0.9742,0.2812,0.06313,0.5694,-8.173,2
0.9319,1.7,0.9764,0.2869,0.04939,0.5175,-14.11,2
1.046,1.79,1.334,0.2997,0.05569,0.5637,-17.45,2
0.7901,1.8,1.44,0.3181,0.05588,0.5739,-21.38,2
0.7306,1.82,1.348,0.3616,0.06339,0.5939,-19.35,2
0.7081,1.82,1.257,0.3536,0.05657,0.5727,-25.06,2
0.7128,1.77,1.446,0.324,0.05506,0.565,-21.75,2
0.6893,1.77,1.506,0.3879,0.0603,0.5941,-28.89,2
0.9572,1.79,1.579,0.384,0.06525,0.6128,-23.31,2
0.9349,1.86,1.566,0.3842,0.0601,0.5881,-27.12,2
0.9785,1.87,1.401,0.3557,0.05697,0.5737,-24.86,2
0.9183,1.95,1.307,0.3727,0.06095,0.5925,-24.65,2
1.152,1.95,1.397,0.4228,0.07475,0.643,-20.86,2
1.218,1.96,1.457,0.4484,0.07149,0.6362,-28.62,2
1.347,1.9,1.362,0.4499,0.07039,0.6352,-30.6,2
1.258,1.87,1.275,0.4861,0.07656,0.6498,-29.97,2
1.148,1.81,1.309,0.4747,0.06999,0.6419,-37.93,2
1.13,1.84,1.267,0.4022,0.07034,0.6429,-23.26,2
1.256,1.83,1.129,0.4286,0.08635,0.687,-14.67,2
1.213,1.85,1.368,0.5053,0.09194,0.701,-20.5,2
1.113,1.88,1.356,0.5209,0.0854,0.7137,-30.52,2
1.325,1.9,1.107,0.501,0.09107,0.7306,-21.49,2
1.107,1.92,1.349,0.4836,0.06833,0.7111,-45.5,2
1.155,1.87,1.307,0.5115,0.07754,0.7075,-39.51,2
1.164,1.88,1.364,0.4896,0.06534,0.6377,-52.31,2
1.269,1.78,1.301,0.4646,0.06508,0.6557,-48.8,2
1.09,1.78,1.204,0.4213,0.04819,0.5456,-56.67,2
1.012,1.78,1.37,0.4044,0.04315,0.5215,-59.91,2
0.849,1.78,1.217,0.3334,0.041,0.5032,-37.05,2
1.013,1.7,1.279,0.3405,0.0477,0.5517,-38.65,2
1.003,1.76,1.482,0.3602,0.04828,0.5392,-35.71,2
0.9415,1.79,1.105,0.3669,0.05021,0.5467,-34.34,2
1.007,1.8,1.108,0.3552,0.0511,0.5571,-33.53,2
1.041,1.81,1.371,0.3685,0.05674,0.5855,-30.61,2
1.132,1.72,1.12,0.341,0.05256,0.5564,-27.01,2
0.9318,1.71,1.078,0.3121,0.04731,0.5257,-24.78,2
0.9383,1.59,1.039,0.2881,0.04787,0.5274,-21.47,2
1.087,1.71,1.143,0.3123,0.05621,0.5632,-17.96,2
1.019,1.67,1.368,0.3291,0.06162,0.6055,-19,2
1.13,1.81,1.394,0.3665,0.06512,0.6333,-23.09,2
1.078,1.81,1.271,0.3277,0.05867,0.5967,-21.88,2
1.171,1.71,1.299,0.3276,0.06078,0.5999,-19.3,2
1.237,1.7,1.416,0.3318,0.06862,0.6129,-12.71,2
1.277,1.71,1.135,0.3095,0.05818,0.5897,-18.82,2
1.267,1.75,1.251,0.3176,0.05638,0.5968,-23.3,2
1.246,1.75,0.9097,0.3277,0.05514,0.5896,-26.82,2
1.34,1.74,0.8526,0.3302,0.0602,0.5921,-19.5,2
1.335,1.64,0.9216,0.3206,0.05773,0.5971,-21.99,2
1.283,1.63,0.912,0.2994,0.05669,0.5874,-18.72,2
1.263,1.63,1.019,0.296,0.05992,0.5909,-14.77,2
1.272,1.62,1.036,0.2914,0.05454,0.5649,-18.25,2
1.24,1.6,1.47,0.2845,0.05861,0.5814,-13.86,2
1.324,1.6,1.071,0.2934,0.05552,0.5855,-18.81,2
1.197,1.59,0.8605,0.2962,0.0561,0.5744,-17.96,2
1.291,1.51,0.808,0.2607,0.05165,0.5465,-15.66,2
1.34,1.55,0.8472,0.2782,0.0545,0.5698,-16.62,2
1.356,1.52,0.9822,0.2565,0.05215,0.5472,-14.45,2
1.318,1.58,0.7636,0.2925,0.05782,0.584,-16.06,2
1.133,1.56,0.8039,0.2746,0.0554,0.5593,-14.29,2
1.171,1.55,0.8607,0.2784,0.05484,0.5735,-16.3,2
1.121,1.55,0.8242,0.2672,0.05427,0.5567,-14.35,2
1.186,1.58,1.079,0.2984,0.05825,0.585,-16.6,2
1.177,1.58,1.204,0.3432,0.06228,0.625,-21.75,2
1.126,1.56,1.184,0.3039,0.05914,0.5887,-16.69,2
1.151,1.55,1.259,0.3396,0.06468,0.63,-18.35,2
1.118,1.53,1.294,0.3187,0.06299,0.6157,-16.08,2
1.158,1.56,1.338,0.3325,0.06431,0.6204,-17.4,2
1.179,1.56,1.298,0.3472,0.06765,0.6346,-16.96,2
1.134,1.56,1.278,0.3363,0.06703,0.6262,-15.61,2
1.153,1.55,1.33,0.3433,0.06737,0.6406,-16.23,2
1.239,1.6,1.357,0.3642,0.07848,0.6621,-11.73,2
1.234,1.59,1.325,0.3376,0.06767,0.6321,-15.33,2
1.226,1.58,1.16,0.3507,0.0642,0.6338,-21.1,2
1.388,1.54,1.186,0.3689,0.06925,0.6388,-18.97,2
1.38,1.54,1.203,0.3339,0.06729,0.6265,-15.02,2
1.378,1.54,1.108,0.3256,0.06236,0.6151,-18.04,2
1.355,1.54,1.055,0.3401,0.0673,0.6395,-15.64,2
1.31,1.52,1.092,0.3339,0.06871,0.6387,-13.49,2
1.305,1.44,1.182,0.338,0.06569,0.6334,-16.94,2
1.404,1.45,1.117,0.3628,0.07032,0.6377,-16.92,2
1.381,1.47,0.8668,0.3497,0.07021,0.6381,-15.19,2
1.361,1.63,0.9627,0.3391,0.05841,0.6144,-25.91,2
1.385,1.42,0.9508,0.3424,0.05862,0.6084,-25.93,2
1.417,1.34,0.8747,0.3182,0.05749,0.5938,-21.62,2
1.457,1.46,1.094,0.3304,0.06848,0.6274,-13.56,2
1.545,1.41,0.773,0.3403,0.06057,0.6202,-23.24,2
1.622,1.12,1.378,0.4229,0.115,0.7629,-4.005,4
1.392,1.12,1.688,0.5067,0.154,0.8605,-1.882,4
1.439,1.28,1.832,0.6074,0.1796,0.9002,-2.334,4
1.779,1.28,1.571,0.5937,0.1764,0.8966,-2.274,4
1.599,1.28,1.656,0.6009,0.1775,0.8965,-2.338,4
1.871,1.15,1.642,0.5706,0.1684,0.8825,-2.441,4
1.9,1.3,1.621,0.5992,0.1744,0.8892,-2.654,4
2.119,1.29,1.629,0.5873,0.1707,0.8806,-2.602,4
1.659,1.14,2.138,0.5761,0.168,0.8778,-2.589,4
1.728,1.29,1.621,0.5841,0.1718,0.8868,-2.47,4
1.604,1.29,2.064,0.5881,0.1717,0.8831,-2.52,4
1.634,1.14,2.142,0.5793,0.1694,0.8808,-2.554,4
1.503,1.28,1.763,0.5912,0.1749,0.8914,-2.266,4
1.717,1.3,1.584,0.5851,0.1716,0.8872,-2.554,4
2.083,1.29,1.802,0.6205,0.1813,0.903,-2.638,4
1.521,1.29,2.021,0.5681,0.1678,0.8794,-2.353,4
1.946,1.29,1.713,0.5811,0.1715,0.8881,-2.444,4
1.925,1.15,1.479,0.5725,0.1713,0.8901,-2.188,4
1.753,1.3,2.045,0.6184,0.1799,0.8956,-2.567,4
1.761,1.29,2.071,0.5977,0.1764,0.8965,-2.432,4
1.778,1.3,1.651,0.5879,0.1731,0.8894,-2.456,4
1.854,1.28,1.462,0.5841,0.168,0.8742,-2.812,4
1.571,1.28,1.775,0.5701,0.1694,0.8854,-2.313,4
1.531,1.14,2.01,0.5703,0.1689,0.883,-2.345,4
2.071,1.28,1.692,0.5864,0.168,0.8725,-2.855,4
1.391,1.28,1.698,0.5752,0.1717,0.889,-2.179,4
2.002,1.28,1.715,0.5973,0.1695,0.8746,-3.095,4
1.798,1.28,1.504,0.5922,0.1689,0.8731,-2.948,4
1.517,1.14,1.989,0.5727,0.1691,0.8833,-2.418,4
1.526,1.29,1.599,0.584,0.1717,0.8884,-2.517,4
1.625,1.14,1.826,0.5741,0.1712,0.8911,-2.274,4
1.519,1.3,1.88,0.5748,0.1711,0.8891,-2.277,4
1.491,1.3,1.603,0.5797,0.1722,0.8904,-2.307,4
1.631,1.3,1.905,0.5884,0.1727,0.8888,-2.524,4
1.66,1.28,1.637,0.5918,0.1679,0.8718,-3.113,4
1.548,1.29,1.881,0.5878,0.1709,0.8813,-2.605,4
1.598,1.3,1.497,0.5738,0.17,0.8869,-2.39,4
1.702,1.3,2.052,0.6058,0.1719,0.8761,-3.011,4
1.608,1.3,1.848,0.5847,0.1737,0.8939,-2.325,4
1.889,1.29,1.535,0.5609,0.1679,0.8851,-2.207,4
1.475,1.29,1.864,0.5619,0.1671,0.8812,-2.297,4
1.415,1.29,1.87,0.5768,0.1688,0.8808,-2.558,4
1.564,1.29,1.544,0.5597,0.1668,0.8816,-2.279,4
1.911,1.28,1.535,0.5934,0.1695,0.8746,-2.932,4
1.472,1.29,1.755,0.6151,0.1809,0.8993,-2.342,4
1.953,1.28,1.71,0.5769,0.1706,0.8872,-2.413,4
1.525,1.29,1.879,0.585,0.1717,0.885,-2.453,4
2.09,1.27,1.665,0.5873,0.1746,0.8941,-2.278,4
1.621,1.29,2.215,0.6117,0.1805,0.901,-2.375,4
1.73,1.3,1.626,0.5791,0.1702,0.8845,-2.502,4
1.997,1.28,1.569,0.5863,0.1744,0.8935,-2.257,4
1.727,1.29,1.925,0.5757,0.1688,0.8816,-2.545,4
1.674,1.29,1.953,0.5712,0.1688,0.8824,-2.385,4
1.682,1.29,1.953,0.5643,0.1685,0.8863,-2.247,4
1.606,1.29,1.598,0.563,0.1683,0.8858,-2.229,4
1.63,1.15,2.093,0.5869,0.1722,0.8868,-2.495,4
1.726,1.29,1.887,0.5633,0.1668,0.8814,-2.403,4
1.968,1.29,1.599,0.6065,0.1719,0.8756,-3.02,4
1.388,1.28,1.685,0.5716,0.1716,0.8907,-2.116,4
2.112,1.14,1.586,0.5777,0.1687,0.8789,-2.564,4
2.008,1.29,1.541,0.5885,0.1736,0.8895,-2.381,4
1.904,1.29,1.737,0.5721,0.1703,0.8877,-2.279,4
1.77,1.12,1.453,0.5746,0.1649,0.8708,-2.945,4
2.06,1.27,1.615,0.5785,0.17,0.8837,-2.49,4
1.954,1.29,1.559,0.5704,0.1691,0.8829,-2.299,4
1.558,1.3,1.499,0.584,0.1723,0.8892,-2.431,4
1.954,1.29,1.701,0.5819,0.172,0.8884,-2.393,4
1.57,1.3,1.899,0.5925,0.1723,0.8843,-2.631,4
1.906,1.29,1.463,0.5786,0.1693,0.881,-2.536,4
1.643,1.29,1.554,0.5789,0.1723,0.8905,-2.272,4
2.068,1.28,1.694,0.5868,0.1678,0.8729,-2.941,4
1.821,1.28,1.531,0.573,0.1679,0.8802,-2.571,4
1.679,1.27,2.099,0.6057,0.1777,0.8937,-2.396,4
1.727,1.29,1.379,0.5751,0.1713,0.8894,-2.268,4
1.611,1.14,1.585,0.5644,0.1688,0.8855,-2.203,4
1.66,1.14,2.044,0.5758,0.1716,0.8904,-2.258,4
1.648,1.29,1.56,0.581,0.1718,0.889,-2.398,4
1.836,1.27,1.505,0.5871,0.1745,0.8933,-2.269,4
1.575,1.27,1.906,0.5604,0.1662,0.8794,-2.35,4
1.742,1.29,1.88,0.5624,0.1683,0.8859,-2.213,4
1.676,1.28,1.639,0.5871,0.17,0.8801,-2.745,4
1.532,1.3,1.682,0.5867,0.1727,0.8888,-2.452,4
1.643,1.27,2.094,0.5798,0.166,0.8715,-2.973,4
2.064,1.28,1.763,0.6158,0.1804,0.8991,-2.489,4
2.046,1.29,1.675,0.582,0.1715,0.886,-2.4,4
1.609,1.28,1.639,0.5755,0.1644,0.8681,-3.006,4
1.718,1.14,1.616,0.5757,0.1699,0.884,-2.412,4
1.883,1.27,1.696,0.5617,0.1672,0.8808,-2.254,4
1.619,1.14,2.081,0.5768,0.1707,0.8865,-2.365,4
2.148,1.14,1.681,0.6099,0.1756,0.8863,-2.759,4
1.65,1.3,1.951,0.5763,0.1725,0.8921,-2.174,4
1.605,1.28,1.892,0.5715,0.1693,0.8854,-2.384,4
2.089,1.27,1.646,0.5848,0.169,0.8772,-2.754,4
1.695,1.29,1.643,0.5755,0.1713,0.8896,-2.288,4
1.706,1.28,2.061,0.6102,0.1782,0.8949,-2.544,4
1.723,1.29,2.072,0.5891,0.1749,0.8955,-2.341,4
1.68,1.28,1.557,0.6094,0.1722,0.877,-3.162,4
1.625,1.3,1.569,0.5866,0.1737,0.8919,-2.352,4
1.591,1.3,2.059,0.5912,0.1729,0.8883,-2.59,4
1.384,1.3,1.669,0.5882,0.1732,0.8897,-2.447,4
1.618,1.3,1.938,0.5719,0.1681,0.8803,-2.491,4
2.007,1.27,1.705,0.5935,0.175,0.8922,-2.384,4
2.053,1.29,1.741,0.6077,0.177,0.8926,-2.623,4
1.665,1.29,1.762,0.605,0.1744,0.8836,-2.677,4
1.411,1.28,1.706,0.5708,0.1698,0.8853,-2.26,4
1.701,1.28,2.068,0.5921,0.1668,0.8681,-3.224,4
1.425,1.29,1.683,0.5795,0.171,0.8873,-2.442,4
1.923,1.3,1.707,0.5889,0.1717,0.8844,-2.607,4
